transaction_id,customer_id,branch_id,transaction_date,transaction_type,channel,amount,status,is_fraud_flag,currency
ACB-TXN00001137,ACB-C014944,ACB-BR042,2023-12-23,POS Purchase,ATM,475.37,Completed,0,USD
ACB-TXN00001138,ACB-C013458,ACB-BR074,2025-03-15,Transfer,Mobile App,5343.43,Completed,0,USD
ACB-TXN00001139,ACB-C006453,ACB-BR037,2025-09-03,Wire Transfer,Mobile App,332.31,Completed,0,USD
ACB-TXN00001140,ACB-C002445,ACB-BR048,2023-06-17,POS Purchase,ATM,71.32,Failed,0,USD
ACB-TXN00001141,ACB-C001069,ACB-BR008,2024-05-12,Deposit,Online Banking,777.43,Completed,0,USD
ACB-TXN00001142,ACB-C014331,ACB-BR033,2023-11-20,POS Purchase,Mobile App,58.84,Completed,0,USD
ACB-TXN00001143,ACB-C011647,ACB-BR055,2023-01-21,Transfer,ATM,2328.12,Completed,0,USD
ACB-TXN00001144,ACB-C010256,ACB-BR035,2023-10-13,POS Purchase,Online Banking,18.8,Completed,0,USD
ACB-TXN00001145,ACB-C001730,ACB-BR058,2024-10-03,POS Purchase,Mobile App,108.9,Completed,0,USD
ACB-TXN00001146,ACB-C005355,ACB-BR050,2024-05-20,Withdrawal,Branch,238.77,Completed,0,USD
ACB-TXN00001147,ACB-C007752,ACB-BR014,2024-06-02,Transfer,Mobile App,368.07,Completed,0,USD
ACB-TXN00001148,ACB-C014427,ACB-BR076,2023-11-22,Deposit,Online Banking,1011.0,Completed,0,USD
ACB-TXN00001149,ACB-C006409,ACB-BR079,2024-05-10,Bill Payment,Online Banking,179.26,Completed,0,USD
ACB-TXN00001150,ACB-C010886,ACB-BR004,2026-01-04,Transfer,Branch,1857.25,Completed,0,USD
ACB-TXN00001151,ACB-C007509,ACB-BR002,2025-05-18,Transfer,Mobile App,390.0,Completed,0,USD
ACB-TXN00001152,ACB-C005906,ACB-BR056,2025-06-22,ATM Withdrawal,Online Banking,100.0,Reversed,0,USD
ACB-TXN00001153,ACB-C010620,ACB-BR004,2023-03-22,Direct Deposit,Branch,2660.69,Completed,0,USD
ACB-TXN00001154,ACB-C014550,ACB-BR029,2025-07-06,Wire Transfer,,21019.61,Completed,0,USD
ACB-TXN00001155,ACB-C005950,ACB-BR038,2025-08-28,Transfer,Online Banking,1721.6,Completed,0,USD
ACB-TXN00001156,ACB-C009379,ACB-BR060,2025-02-27,Transfer,Telephone,186.13,Completed,0,USD
ACB-TXN00001157,ACB-C003268,ACB-BR022,2023-03-02,POS Purchase,Branch,74.04,Completed,0,USD
ACB-TXN00001158,ACB-C000289,ACB-BR039,2024-09-28,Withdrawal,Mobile App,383.02,Completed,0,USD
ACB-TXN00001159,ACB-C011939,ACB-BR022,2023-10-03,POS Purchase,Mobile App,44.97,Completed,0,USD
ACB-TXN00001160,ACB-C005043,ACB-BR023,2024-02-10,Withdrawal,Mobile App,43.4,Completed,0,USD
ACB-TXN00001161,ACB-C000599,ACB-BR033,2026-01-01,Bill Payment,Mobile App,389.9,Completed,0,USD
ACB-TXN00001162,ACB-C000588,ACB-BR076,2025-10-07,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00001163,ACB-C006331,ACB-BR077,2025-05-23,Deposit,ATM,1788.59,Completed,0,USD
ACB-TXN00001164,ACB-C006291,ACB-BR058,2025-03-20,ATM Withdrawal,Branch,80.0,Completed,0,USD
ACB-TXN00001165,ACB-C001932,ACB-BR080,2025-08-20,POS Purchase,Telephone,98.75,Completed,0,USD
ACB-TXN00001166,ACB-C002678,ACB-BR036,2024-09-11,Withdrawal,Telephone,280.31,Completed,0,USD
ACB-TXN00001167,ACB-C010356,ACB-BR043,2023-04-17,Direct Deposit,Branch,1799.29,Completed,0,USD
ACB-TXN00001168,ACB-C010476,ACB-BR019,2026-01-09,ATM Withdrawal,Online Banking,80.0,Completed,0,USD
ACB-TXN00001169,ACB-C014008,ACB-BR073,2025-10-19,Transfer,Mobile App,4442.0,Completed,0,USD
ACB-TXN00001170,ACB-C011734,ACB-BR002,2025-09-23,Deposit,Branch,288.23,Completed,0,USD
ACB-TXN00001171,ACB-C004617,ACB-BR075,2023-10-02,Transfer,ATM,335.16,Completed,0,USD
ACB-TXN00001172,ACB-C006350,ACB-BR036,2023-06-03,ATM Withdrawal,Branch,500.0,Completed,0,USD
ACB-TXN00001173,ACB-C004718,ACB-BR039,2023-03-23,POS Purchase,Mobile App,37.02,Completed,0,USD
ACB-TXN00001174,ACB-C002790,ACB-BR044,2025-07-08,POS Purchase,Online Banking,141.33,Completed,0,USD
ACB-TXN00001175,ACB-C002481,ACB-BR020,2024-11-23,Bill Payment,,213.28,Completed,0,USD
ACB-TXN00001176,ACB-C007401,ACB-BR009,2024-01-01,Withdrawal,Branch,153.17,Completed,0,USD
ACB-TXN00001177,ACB-C007488,ACB-BR079,2024-08-21,Wire Transfer,ATM,2813.72,Completed,0,USD
ACB-TXN00001178,ACB-C000432,ACB-BR011,2023-04-17,POS Purchase,Online Banking,41.16,Completed,0,USD
ACB-TXN00001179,ACB-C014180,ACB-BR041,2023-02-11,Direct Deposit,Mobile App,1216.55,Completed,0,USD
ACB-TXN00001180,ACB-C001343,ACB-BR005,2024-05-08,Bill Payment,Online Banking,289.34,Completed,0,USD
ACB-TXN00001181,ACB-C006029,ACB-BR068,2024-03-23,Withdrawal,ATM,89.17,Completed,0,USD
ACB-TXN00001182,ACB-C008207,ACB-BR017,2023-03-15,Deposit,Mobile App,4538.75,Completed,0,USD
ACB-TXN00001183,ACB-C002486,ACB-BR020,2025-01-28,Deposit,Online Banking,2099.26,Completed,0,USD
ACB-TXN00001184,ACB-C014273,ACB-BR043,2023-05-30,POS Purchase,Mobile App,101.71,Completed,0,USD
ACB-TXN00001185,ACB-C004143,ACB-BR060,2023-02-08,POS Purchase,Online Banking,116.2,Completed,0,USD
ACB-TXN00001186,ACB-C005212,ACB-BR030,2025-10-06,POS Purchase,ATM,25.04,Completed,0,USD
ACB-TXN00001187,ACB-C006255,ACB-BR012,2023-10-24,Withdrawal,ATM,110.41,Completed,0,USD
ACB-TXN00001188,ACB-C002067,ACB-BR065,2024-08-03,Deposit,Telephone,327.2,Completed,0,USD
ACB-TXN00001189,ACB-C014852,ACB-BR068,2025-08-04,Withdrawal,Online Banking,186.75,Completed,0,USD
ACB-TXN00001190,ACB-C007590,ACB-BR021,2023-10-09,POS Purchase,Mobile App,188.75,Failed,0,USD
ACB-TXN00001191,ACB-C005380,ACB-BR078,2024-12-06,Withdrawal,,146.45,Completed,0,USD
ACB-TXN00001192,ACB-C009694,ACB-BR011,2024-07-20,Bill Payment,Mobile App,347.04,Completed,0,USD
ACB-TXN00001193,ACB-C004793,ACB-BR045,2024-01-10,Deposit,Mobile App,2928.19,Pending,0,USD
ACB-TXN00001194,ACB-C012175,ACB-BR068,2025-06-04,Transfer,Mobile App,246.87,Completed,0,USD
ACB-TXN00001195,ACB-C004763,ACB-BR010,2024-12-10,POS Purchase,Mobile App,44.4,Completed,0,USD
ACB-TXN00001196,ACB-C000734,ACB-BR032,2024-08-15,POS Purchase,Mobile App,52.72,Completed,0,USD
ACB-TXN00001197,ACB-C001497,ACB-BR012,2023-05-13,POS Purchase,Telephone,61.79,Completed,0,USD
ACB-TXN00001198,ACB-C005907,ACB-BR029,2025-06-13,Direct Deposit,ATM,9437.03,Completed,0,USD
ACB-TXN00001199,ACB-C000112,ACB-BR047,2025-12-25,Withdrawal,Mobile App,117.19,Completed,0,USD
ACB-TXN00001200,ACB-C005725,ACB-BR067,2024-02-29,POS Purchase,Mobile App,106.26,Completed,0,USD
ACB-TXN00001201,ACB-C001885,ACB-BR008,2023-12-31,POS Purchase,Branch,49.33,Completed,0,USD
ACB-TXN00001202,ACB-C002302,ACB-BR046,2025-09-21,Direct Deposit,ATM,825.7,Completed,0,USD
ACB-TXN00001203,ACB-C014152,ACB-BR046,2025-06-08,POS Purchase,ATM,23.52,Completed,0,USD
ACB-TXN00001204,ACB-C006522,ACB-BR022,2024-04-24,Bill Payment,Mobile App,296.47,Completed,0,USD
ACB-TXN00001205,ACB-C003701,ACB-BR072,2026-02-02,POS Purchase,ATM,41.89,Completed,0,USD
ACB-TXN00001206,ACB-C012096,ACB-BR004,2024-10-15,Deposit,Branch,712.63,Completed,0,USD
ACB-TXN00001207,ACB-C004153,ACB-BR039,2024-01-15,Bill Payment,Mobile App,170.65,Completed,0,USD
ACB-TXN00001208,ACB-C007794,ACB-BR036,2024-03-25,Deposit,ATM,99.23,Completed,0,USD
ACB-TXN00001209,ACB-C008776,ACB-BR048,2026-02-11,Withdrawal,Mobile App,73.23,Completed,0,USD
ACB-TXN00001210,ACB-C012093,ACB-BR055,2023-07-31,POS Purchase,Branch,11.91,Completed,0,USD
ACB-TXN00001211,ACB-C001314,ACB-BR009,2026-02-03,Direct Deposit,Online Banking,3971.88,Completed,0,USD
ACB-TXN00001212,ACB-C003512,ACB-BR005,2023-12-13,ATM Withdrawal,Mobile App,200.0,Completed,0,USD
ACB-TXN00001213,ACB-C007127,ACB-BR049,2025-11-13,Withdrawal,Branch,1380.2,Completed,0,USD
ACB-TXN00001214,ACB-C007554,ACB-BR015,2026-03-26,Wire Transfer,Mobile App,41791.8,Completed,0,USD
ACB-TXN00001215,ACB-C006363,ACB-BR075,2024-01-26,Transfer,Telephone,1306.69,Completed,0,USD
ACB-TXN00001216,ACB-C004450,ACB-BR070,2025-02-19,Bill Payment,Mobile App,570.36,Completed,0,USD
ACB-TXN00001217,ACB-C005409,ACB-BR009,2024-01-28,POS Purchase,Online Banking,96.11,Completed,0,USD
ACB-TXN00001218,ACB-C009275,ACB-BR058,2023-12-07,Deposit,,5691.27,Completed,0,USD
ACB-TXN00001219,ACB-C006917,ACB-BR032,2025-07-29,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00001220,ACB-C014533,ACB-BR069,2026-01-29,Bill Payment,,312.67,Completed,0,USD
ACB-TXN00001221,ACB-C011869,ACB-BR061,2025-05-23,POS Purchase,Mobile App,123.08,Completed,0,USD
ACB-TXN00001222,ACB-C005463,ACB-BR063,2025-11-22,POS Purchase,Branch,132.75,Completed,0,USD
ACB-TXN00001223,ACB-C003223,ACB-BR001,2023-02-13,ATM Withdrawal,Mobile App,80.0,Completed,0,USD
ACB-TXN00001224,ACB-C005587,ACB-BR005,2025-09-06,Transfer,Mobile App,404.25,Completed,0,USD
ACB-TXN00001225,ACB-C014516,ACB-BR061,2023-03-23,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00001226,ACB-C006328,ACB-BR073,2024-07-15,POS Purchase,Branch,64.93,Pending,0,USD
ACB-TXN00001227,ACB-C008549,ACB-BR077,2024-01-05,POS Purchase,Branch,119.08,Completed,0,USD
ACB-TXN00001228,ACB-C011110,ACB-BR048,2024-04-20,ATM Withdrawal,,40.0,Completed,0,USD
ACB-TXN00001229,ACB-C002897,ACB-BR027,2024-12-22,Wire Transfer,Mobile App,16502.85,Completed,0,USD
ACB-TXN00001230,ACB-C004773,ACB-BR010,2025-07-24,Direct Deposit,Mobile App,1971.0,Pending,0,USD
ACB-TXN00001231,ACB-C007928,ACB-BR067,2024-04-18,POS Purchase,Branch,65.97,Completed,0,USD
ACB-TXN00001232,ACB-C000618,ACB-BR020,2023-06-11,Direct Deposit,Mobile App,531.42,Completed,0,USD
ACB-TXN00001233,ACB-C011848,ACB-BR037,2025-12-03,Bill Payment,,711.06,Completed,0,USD
ACB-TXN00001234,ACB-C013095,ACB-BR060,2025-01-22,Bill Payment,Mobile App,76.18,Completed,0,USD
ACB-TXN00001235,ACB-C004334,ACB-BR014,2026-03-31,Withdrawal,Branch,88.33,Failed,0,USD
ACB-TXN00001236,ACB-C003811,ACB-BR040,2024-04-26,POS Purchase,Online Banking,66.96,Completed,0,USD
ACB-TXN00001237,ACB-C008060,ACB-BR041,2023-05-25,Deposit,Branch,416.66,Completed,0,USD
ACB-TXN00001238,ACB-C013060,ACB-BR063,2023-06-15,POS Purchase,Branch,20.1,Completed,0,USD
ACB-TXN00001239,ACB-C010429,ACB-BR052,2025-05-23,Deposit,Mobile App,2377.1,Completed,0,USD
ACB-TXN00001240,ACB-C001132,ACB-BR079,2026-03-30,Deposit,Online Banking,279.01,Completed,0,USD
ACB-TXN00001241,ACB-C001426,ACB-BR020,2024-01-19,ATM Withdrawal,Mobile App,100.0,Completed,0,USD
ACB-TXN00001242,ACB-C013222,ACB-BR022,2023-06-15,Bill Payment,Online Banking,130.7,Completed,0,USD
ACB-TXN00001243,ACB-C004122,ACB-BR078,2024-01-27,POS Purchase,Branch,123.77,Completed,0,USD
ACB-TXN00001244,ACB-C000898,ACB-BR010,2024-10-14,POS Purchase,ATM,71.18,Completed,0,USD
ACB-TXN00001245,ACB-C009038,ACB-BR048,2024-05-25,Wire Transfer,Telephone,3519.87,Completed,0,USD
ACB-TXN00001246,ACB-C000735,ACB-BR018,2024-10-01,Withdrawal,Mobile App,237.37,Completed,0,USD
ACB-TXN00001247,ACB-C003231,ACB-BR034,2025-08-15,POS Purchase,Mobile App,45.21,Completed,0,USD
ACB-TXN00001248,ACB-C007390,ACB-BR010,2023-04-27,Deposit,Mobile App,12656.92,Completed,0,USD
ACB-TXN00001249,ACB-C005943,ACB-BR077,2024-12-09,Withdrawal,ATM,290.7,Completed,0,USD
ACB-TXN00001250,ACB-C010572,ACB-BR060,2023-01-15,Transfer,Online Banking,2761.06,Completed,0,USD
ACB-TXN00001251,ACB-C010820,ACB-BR007,2025-08-19,Transfer,ATM,6585.92,Completed,0,USD
ACB-TXN00001252,ACB-C004086,ACB-BR029,2023-01-07,Deposit,Online Banking,2436.47,Completed,0,USD
ACB-TXN00001253,ACB-C006024,ACB-BR078,2025-10-12,Wire Transfer,ATM,29862.44,Completed,0,USD
ACB-TXN00001254,ACB-C006961,ACB-BR072,2025-09-08,POS Purchase,ATM,76.02,Completed,0,USD
ACB-TXN00001255,ACB-C001935,ACB-BR054,2025-02-06,Direct Deposit,Mobile App,2015.87,Completed,0,USD
ACB-TXN00001256,ACB-C013385,ACB-BR021,2023-01-13,ATM Withdrawal,Online Banking,500.0,Pending,0,USD
ACB-TXN00001257,ACB-C014816,ACB-BR047,2026-02-17,Deposit,Mobile App,822.67,Completed,0,USD
ACB-TXN00001258,ACB-C000546,ACB-BR079,2026-02-03,POS Purchase,Online Banking,69.88,Completed,0,USD
ACB-TXN00001259,ACB-C008682,ACB-BR033,2024-09-01,Withdrawal,Online Banking,1407.95,Completed,0,USD
ACB-TXN00001260,ACB-C013246,ACB-BR030,2026-03-05,Withdrawal,Online Banking,67.17,Completed,0,USD
ACB-TXN00001261,ACB-C006610,ACB-BR027,2024-08-01,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00001262,ACB-C001061,ACB-BR009,2026-03-29,POS Purchase,Branch,40.34,Completed,0,USD
ACB-TXN00001263,ACB-C006061,ACB-BR054,2025-03-29,POS Purchase,Mobile App,14.66,Completed,0,USD
ACB-TXN00001264,ACB-C000648,ACB-BR042,2024-02-10,Withdrawal,Mobile App,110.72,Completed,0,USD
ACB-TXN00001265,ACB-C012759,ACB-BR064,2024-12-10,Transfer,Online Banking,2874.55,Completed,0,USD
ACB-TXN00001266,ACB-C009994,ACB-BR019,2025-07-23,Transfer,Online Banking,4220.46,Pending,0,USD
ACB-TXN00001267,ACB-C001957,ACB-BR025,2025-02-12,Withdrawal,Branch,93.61,Pending,0,USD
ACB-TXN00001268,ACB-C002354,ACB-BR037,2025-10-30,Withdrawal,Mobile App,242.58,Completed,0,USD
ACB-TXN00001269,ACB-C005902,ACB-BR040,2025-05-02,ATM Withdrawal,Online Banking,200.0,Pending,0,USD
ACB-TXN00001270,ACB-C004017,ACB-BR061,2025-04-29,Withdrawal,Mobile App,34.81,Completed,0,USD
ACB-TXN00001271,ACB-C004386,ACB-BR031,2023-09-14,Deposit,ATM,6520.61,Completed,0,USD
ACB-TXN00001272,ACB-C007857,ACB-BR040,2023-05-25,POS Purchase,Mobile App,107.63,Completed,0,USD
ACB-TXN00001273,ACB-C008205,ACB-BR029,2024-05-01,Transfer,Mobile App,7419.68,Failed,0,USD
ACB-TXN00001274,ACB-C014300,ACB-BR026,2026-01-24,Transfer,Online Banking,975.5,Completed,0,USD
ACB-TXN00001275,ACB-C010203,ACB-BR041,2023-01-24,Direct Deposit,Telephone,3068.17,Completed,0,USD
ACB-TXN00001276,ACB-C006570,ACB-BR059,2024-10-28,Withdrawal,Mobile App,181.27,Completed,0,USD
ACB-TXN00001277,ACB-C013486,ACB-BR036,2026-03-31,Deposit,Mobile App,1835.76,Failed,0,USD
ACB-TXN00001278,ACB-C005673,ACB-BR047,2025-01-04,Withdrawal,Online Banking,18.02,Completed,0,USD
ACB-TXN00001279,ACB-C009606,ACB-BR038,2023-05-30,Direct Deposit,Online Banking,2329.26,Completed,0,USD
ACB-TXN00001280,ACB-C005069,ACB-BR009,2024-06-10,Deposit,Telephone,1097.62,Completed,0,USD
ACB-TXN00001281,ACB-C012129,ACB-BR080,2026-02-05,ATM Withdrawal,ATM,100.0,Completed,0,USD
ACB-TXN00001282,ACB-C009487,ACB-BR065,2024-07-26,Bill Payment,Mobile App,58.12,Completed,0,USD
ACB-TXN00001283,ACB-C011754,ACB-BR035,2025-01-05,Deposit,Branch,784.99,Completed,0,USD
ACB-TXN00001284,ACB-C001535,ACB-BR008,2024-07-23,Transfer,Online Banking,5805.15,Completed,0,USD
ACB-TXN00001285,ACB-C002354,ACB-BR080,2023-12-17,Wire Transfer,Telephone,9430.13,Reversed,0,USD
ACB-TXN00001286,ACB-C001608,ACB-BR056,2023-11-30,Deposit,Online Banking,13631.35,Completed,0,USD
ACB-TXN00001287,ACB-C007438,ACB-BR013,2025-01-29,POS Purchase,Mobile App,44.11,Pending,0,USD
ACB-TXN00001288,ACB-C014001,ACB-BR039,2024-11-12,ATM Withdrawal,ATM,40.0,Completed,0,USD
ACB-TXN00001289,ACB-C013249,ACB-BR048,2024-11-20,Deposit,Branch,235.99,Completed,0,USD
ACB-TXN00001290,ACB-C010814,ACB-BR009,2023-07-26,Withdrawal,Mobile App,99.48,Completed,0,USD
ACB-TXN00001291,ACB-C002148,ACB-BR036,2024-02-06,Transfer,Mobile App,2969.71,Completed,0,USD
ACB-TXN00001292,ACB-C003613,ACB-BR072,2024-01-22,Wire Transfer,ATM,1805.85,Reversed,0,USD
ACB-TXN00001293,ACB-C000105,ACB-BR043,2023-03-12,Bill Payment,Mobile App,205.86,Completed,0,USD
ACB-TXN00001294,ACB-C012593,ACB-BR060,2024-11-01,Bill Payment,Mobile App,225.54,Completed,0,USD
ACB-TXN00001295,ACB-C008547,ACB-BR058,2023-05-18,POS Purchase,Mobile App,38.43,Completed,0,USD
ACB-TXN00001296,ACB-C004852,ACB-BR056,2024-12-19,Transfer,Mobile App,830.82,Completed,0,USD
ACB-TXN00001297,ACB-C005945,ACB-BR035,2024-08-25,POS Purchase,Online Banking,87.44,Completed,0,USD
ACB-TXN00001298,ACB-C002362,ACB-BR050,2023-07-17,Withdrawal,Mobile App,769.03,Completed,0,USD
ACB-TXN00001299,ACB-C006621,ACB-BR019,2025-04-26,POS Purchase,Mobile App,63.22,Completed,0,USD
ACB-TXN00001300,ACB-C010838,ACB-BR013,2024-03-02,POS Purchase,Mobile App,36.91,Completed,0,USD
ACB-TXN00001301,ACB-C004610,ACB-BR058,2024-12-26,Withdrawal,Branch,1061.67,Completed,0,USD
ACB-TXN00001302,ACB-C010758,ACB-BR046,2023-08-13,Deposit,Online Banking,1066.36,Completed,0,USD
ACB-TXN00001303,ACB-C005826,ACB-BR023,2023-07-23,Deposit,Online Banking,39.22,Completed,0,USD
ACB-TXN00001304,ACB-C001196,ACB-BR030,2023-02-23,POS Purchase,Online Banking,68.43,Completed,0,USD
ACB-TXN00001305,ACB-C008920,ACB-BR068,2025-04-21,Deposit,Branch,281.66,Completed,0,USD
ACB-TXN00001306,ACB-C011537,ACB-BR030,2025-10-16,POS Purchase,ATM,222.89,Completed,0,USD
ACB-TXN00001307,ACB-C011055,ACB-BR039,2024-09-24,Deposit,Mobile App,8350.66,Completed,0,USD
ACB-TXN00001308,ACB-C004750,ACB-BR030,2024-12-02,POS Purchase,ATM,77.72,Completed,0,USD
ACB-TXN00001309,ACB-C005936,ACB-BR073,2023-08-08,Transfer,Online Banking,187.17,Completed,0,USD
ACB-TXN00001310,ACB-C008221,ACB-BR067,2024-04-16,Withdrawal,Mobile App,147.6,Completed,0,USD
ACB-TXN00001311,ACB-C007069,ACB-BR005,2025-05-28,ATM Withdrawal,Mobile App,300.0,Completed,0,USD
ACB-TXN00001312,ACB-C000860,ACB-BR015,2024-04-14,POS Purchase,Mobile App,62.01,Completed,0,USD
ACB-TXN00001313,ACB-C011756,ACB-BR037,2025-04-03,POS Purchase,Mobile App,51.72,Completed,0,USD
ACB-TXN00001314,ACB-C003981,ACB-BR026,2024-12-29,POS Purchase,Mobile App,15.79,Completed,0,USD
ACB-TXN00001315,ACB-C001651,ACB-BR002,2023-01-21,POS Purchase,Telephone,408.84,Completed,0,USD
ACB-TXN00001316,ACB-C001147,ACB-BR021,2024-11-17,ATM Withdrawal,ATM,100.0,Completed,0,USD
ACB-TXN00001317,ACB-C010252,ACB-BR025,2023-03-04,Transfer,Branch,2748.76,Completed,0,USD
ACB-TXN00001318,ACB-C014273,ACB-BR066,2024-05-30,Transfer,ATM,27387.39,Completed,0,USD
ACB-TXN00001319,ACB-C001034,ACB-BR060,2023-05-13,Transfer,Online Banking,1254.6,Completed,0,USD
ACB-TXN00001320,ACB-C001831,ACB-BR080,2025-10-03,Deposit,Mobile App,194.4,Completed,0,USD
ACB-TXN00001321,ACB-C006894,ACB-BR011,2024-05-01,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00001322,ACB-C004367,ACB-BR041,2025-10-14,Deposit,Mobile App,3957.97,Completed,0,USD
ACB-TXN00001323,ACB-C013200,ACB-BR051,2023-10-19,Withdrawal,Mobile App,225.04,Completed,0,USD
ACB-TXN00001324,ACB-C000176,ACB-BR033,2023-10-16,Transfer,Mobile App,262.54,Completed,0,USD
ACB-TXN00001325,ACB-C004405,ACB-BR054,2024-04-30,Bill Payment,Mobile App,589.91,Completed,0,USD
ACB-TXN00001326,ACB-C013425,ACB-BR078,2024-06-18,Deposit,Mobile App,84.02,Completed,0,USD
ACB-TXN00001327,ACB-C005172,ACB-BR008,2023-10-03,Bill Payment,Mobile App,237.92,Completed,0,USD
ACB-TXN00001328,ACB-C007460,ACB-BR027,2025-05-09,Transfer,Telephone,57.63,Completed,0,USD
ACB-TXN00001329,ACB-C007473,ACB-BR055,2025-09-24,Deposit,Mobile App,437.04,Completed,0,USD
ACB-TXN00001330,ACB-C012967,ACB-BR054,2025-10-25,Withdrawal,Telephone,131.33,Completed,0,USD
ACB-TXN00001331,ACB-C010665,ACB-BR009,2025-08-12,POS Purchase,Mobile App,18.69,Completed,0,USD
ACB-TXN00001332,ACB-C011187,ACB-BR070,2023-03-22,Direct Deposit,Branch,1482.69,Completed,0,USD
ACB-TXN00001333,ACB-C002146,ACB-BR025,2024-02-11,ATM Withdrawal,Branch,60.0,Completed,0,USD
ACB-TXN00001334,ACB-C009065,ACB-BR034,2023-12-20,POS Purchase,Mobile App,25.88,Completed,0,USD
ACB-TXN00001335,ACB-C009438,ACB-BR043,2024-03-19,ATM Withdrawal,Branch,80.0,Completed,0,USD
ACB-TXN00001336,ACB-C003735,ACB-BR045,2026-01-21,POS Purchase,ATM,96.57,Completed,0,USD
ACB-TXN00001337,ACB-C002971,ACB-BR002,2023-08-18,POS Purchase,ATM,525.42,Completed,0,USD
ACB-TXN00001338,ACB-C001158,ACB-BR016,2023-10-14,ATM Withdrawal,ATM,40.0,Completed,0,USD
ACB-TXN00001339,ACB-C007605,ACB-BR043,2025-11-22,Bill Payment,Mobile App,194.68,Completed,0,USD
ACB-TXN00001340,ACB-C008655,ACB-BR004,2023-06-14,Bill Payment,Online Banking,101.71,Completed,0,USD
ACB-TXN00001341,ACB-C002262,ACB-BR026,2025-06-22,ATM Withdrawal,Online Banking,100.0,Completed,0,USD
ACB-TXN00001342,ACB-C002620,ACB-BR027,2023-05-10,Deposit,Mobile App,351.22,Completed,0,USD
ACB-TXN00001343,ACB-C008672,ACB-BR064,2025-12-13,ATM Withdrawal,Branch,80.0,Completed,0,USD
ACB-TXN00001344,ACB-C005691,ACB-BR047,2026-03-13,POS Purchase,Mobile App,222.77,Completed,0,USD
ACB-TXN00001345,ACB-C007149,ACB-BR035,2024-04-16,ATM Withdrawal,Mobile App,100.0,Completed,0,USD
ACB-TXN00001346,ACB-C006239,ACB-BR058,2024-12-24,POS Purchase,Online Banking,112.56,Completed,0,USD
ACB-TXN00001347,ACB-C004565,ACB-BR019,2024-09-21,Transfer,Mobile App,2565.8,Completed,0,USD
ACB-TXN00001348,ACB-C012180,ACB-BR023,2025-06-26,Deposit,Telephone,3280.75,Completed,0,USD
ACB-TXN00001349,ACB-C012359,ACB-BR080,2024-10-17,ATM Withdrawal,Branch,40.0,Completed,0,USD
ACB-TXN00001350,ACB-C012079,ACB-BR037,2023-10-12,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00001351,ACB-C006618,ACB-BR022,2023-09-03,Withdrawal,Online Banking,47.15,Completed,0,USD
ACB-TXN00001352,ACB-C005179,ACB-BR025,2023-05-25,Withdrawal,Mobile App,89.98,Completed,0,USD
ACB-TXN00001353,ACB-C013686,ACB-BR056,2023-11-27,Wire Transfer,Mobile App,4895.55,Completed,0,USD
ACB-TXN00001354,ACB-C004208,ACB-BR068,2025-06-22,POS Purchase,ATM,39.51,Completed,0,USD
ACB-TXN00001355,ACB-C014261,ACB-BR015,2024-10-11,POS Purchase,Mobile App,25.4,Completed,0,USD
ACB-TXN00001356,ACB-C014950,ACB-BR051,2025-05-16,Deposit,Mobile App,1144.33,Completed,0,USD
ACB-TXN00001357,ACB-C001817,ACB-BR015,2024-05-15,POS Purchase,Mobile App,54.92,Completed,0,USD
ACB-TXN00001358,ACB-C000233,ACB-BR078,2025-10-16,POS Purchase,Branch,179.41,Completed,0,USD
ACB-TXN00001359,ACB-C002921,ACB-BR029,2024-03-21,Bill Payment,Branch,244.84,Completed,0,USD
ACB-TXN00001360,ACB-C013194,ACB-BR043,2023-05-25,Withdrawal,Mobile App,207.03,Completed,0,USD
ACB-TXN00001361,ACB-C014058,ACB-BR079,2023-06-29,Wire Transfer,,23886.42,Completed,0,USD
ACB-TXN00001362,ACB-C005427,ACB-BR028,2024-09-18,POS Purchase,Mobile App,26.89,Completed,0,USD
ACB-TXN00001363,ACB-C012849,ACB-BR049,2024-02-26,Transfer,Online Banking,5116.19,Completed,0,USD
ACB-TXN00001364,ACB-C000062,ACB-BR036,2024-05-03,Deposit,Telephone,699.65,Completed,0,USD
ACB-TXN00001365,ACB-C014689,ACB-BR062,2023-08-04,Deposit,,1671.57,Completed,0,USD
ACB-TXN00001366,ACB-C007840,ACB-BR031,2023-02-03,Bill Payment,,207.59,Completed,0,USD
ACB-TXN00001367,ACB-C012569,ACB-BR013,2025-12-31,Deposit,Branch,11373.28,Completed,0,USD
ACB-TXN00001368,ACB-C012118,ACB-BR025,2025-10-28,Deposit,Mobile App,1037.2,Completed,0,USD
ACB-TXN00001369,ACB-C008341,ACB-BR023,2025-04-04,Deposit,Mobile App,56.42,Completed,0,USD
ACB-TXN00001370,ACB-C007710,ACB-BR077,2023-11-28,Bill Payment,Online Banking,274.94,Completed,0,USD
ACB-TXN00001371,ACB-C008638,ACB-BR031,2024-05-08,Withdrawal,Mobile App,78.31,Completed,0,USD
