loan_id,customer_id,loan_type,origination_date,loan_amount,outstanding_balance,interest_rate,term_months,loan_status,days_past_due,is_npl,branch_originated
ACB-LN0002116,ACB-C004806,Mortgage,2021-07-26,517380.69,284382.38,0.0546,240.0,30-59 DPD,58,0,ACB-BR025
ACB-LN0002117,ACB-C003326,Home Equity Loan,2023-01-30,77873.93,72355.06,0.14,24.0,Paid Off,0,0,ACB-BR065
ACB-LN0002118,ACB-C007160,Auto Loan,2025-03-06,39261.76,15033.72,0.095,,30-59 DPD,43,0,ACB-BR069
ACB-LN0002119,ACB-C002526,Mortgage,2022-09-09,223388.92,49867.71,0.0862,240.0,Current,0,0,ACB-BR039
ACB-LN0002120,ACB-C005057,Personal Loan,2019-06-27,6225.36,3749.09,0.1596,120.0,Current,0,0,ACB-BR009
ACB-LN0002121,ACB-C008074,Personal Loan,2021-03-06,33676.52,18765.17,0.0901,24.0,Current,0,0,ACB-BR048
ACB-LN0002122,ACB-C000286,Auto Loan,2024-07-01,40712.72,8473.72,0.1053,60.0,Current,0,0,ACB-BR039
ACB-LN0002123,ACB-C008765,Mortgage,2019-01-29,641954.88,519472.45,0.0416,84.0,Default,162,1,ACB-BR070
ACB-LN0002124,ACB-C009808,Small Business Loan,2019-07-29,51849.09,6799.73,0.14,36.0,Current,0,0,ACB-BR038
ACB-LN0002125,ACB-C012769,Auto Loan,2019-09-14,39121.1,25336.51,0.11,24.0,Current,0,0,ACB-BR054
ACB-LN0002126,ACB-C005647,Mortgage,2024-06-01,543609.82,57580.08,0.0702,60.0,Current,0,0,ACB-BR033
ACB-LN0002127,ACB-C000961,Mortgage,2022-12-31,191169.65,47655.14,0.0483,12.0,Current,0,0,ACB-BR035
ACB-LN0002128,ACB-C009239,Personal Loan,2020-10-08,18041.19,4360.39,0.1425,180.0,Current,0,0,ACB-BR065
ACB-LN0002129,ACB-C012662,Auto Loan,2021-03-18,10198.98,793.14,0.1357,24.0,Current,0,0,ACB-BR064
ACB-LN0002130,ACB-C003504,Home Equity Loan,2021-12-31,86469.42,63123.96,0.0668,360.0,Paid Off,0,0,ACB-BR078
ACB-LN0002131,ACB-C004513,Mortgage,2021-12-04,166987.04,129535.43,0.074,180.0,Current,0,0,ACB-BR007
ACB-LN0002132,ACB-C009289,Personal Loan,2019-12-27,27350.48,11643.72,0.1047,360.0,Current,0,0,ACB-BR070
ACB-LN0002133,ACB-C007324,Small Business Loan,2024-09-24,113139.61,108836.39,0.2,120.0,30-59 DPD,49,0,ACB-BR062
ACB-LN0002134,ACB-C009687,Home Equity Loan,2025-05-12,102070.8,17503.51,0.14,360.0,Current,0,0,ACB-BR041
ACB-LN0002135,ACB-C004755,Mortgage,2022-04-13,160636.47,22423.74,0.0472,12.0,30-59 DPD,53,0,ACB-BR055
ACB-LN0002136,ACB-C005019,Student Loan,2019-06-13,55498.79,6663.46,0.0414,36.0,30-59 DPD,51,0,ACB-BR033
ACB-LN0002137,ACB-C000438,Auto Loan,2026-02-27,32578.03,25275.1,0.0761,36.0,Current,0,0,ACB-BR016
ACB-LN0002138,ACB-C006207,Mortgage,2022-03-22,264776.85,161824.01,0.0718,36.0,Current,0,0,ACB-BR012
ACB-LN0002139,ACB-C003098,Auto Loan,2021-08-05,21040.46,12396.01,0.1294,180.0,Current,0,0,ACB-BR064
ACB-LN0002140,ACB-C011795,Auto Loan,2019-11-22,10951.6,5576.85,0.0626,84.0,Current,0,0,ACB-BR004
ACB-LN0002141,ACB-C003195,Small Business Loan,2019-02-26,106125.96,55601.13,0.1565,12.0,90+ DPD,146,1,ACB-BR001
ACB-LN0002142,ACB-C006616,Personal Loan,2021-08-09,21928.64,4929.35,0.1065,48.0,Current,0,0,ACB-BR078
ACB-LN0002143,ACB-C014598,Auto Loan,2021-05-25,33611.25,16103.26,0.1343,12.0,Current,0,0,ACB-BR030
ACB-LN0002144,ACB-C010785,Home Equity Loan,2022-08-05,63344.89,8513.01,0.1158,60.0,60-89 DPD,67,0,ACB-BR011
ACB-LN0002145,ACB-C004951,Home Equity Loan,2023-02-04,70408.61,17456.39,0.1177,60.0,Paid Off,0,0,ACB-BR017
ACB-LN0002146,ACB-C004907,Home Equity Loan,2020-05-25,110850.07,88465.81,0.0762,,Current,0,0,ACB-BR046
ACB-LN0002147,ACB-C007658,Mortgage,2020-01-01,515825.53,305540.7,0.0419,36.0,Current,0,0,ACB-BR047
ACB-LN0002148,ACB-C014670,Mortgage,2023-11-20,292276.87,31259.63,0.0656,360.0,Current,0,0,ACB-BR033
ACB-LN0002149,ACB-C012482,Personal Loan,2020-10-28,24172.69,2129.13,0.1605,36.0,Current,0,0,ACB-BR006
ACB-LN0002150,ACB-C013879,Mortgage,2026-03-03,355537.54,78296.27,0.0425,180.0,Current,0,0,ACB-BR028
ACB-LN0002151,ACB-C014642,Personal Loan,2023-01-27,10605.43,10184.4,0.24,84.0,Current,0,0,ACB-BR074
ACB-LN0002152,ACB-C000192,Personal Loan,2026-01-24,23326.77,21459.33,0.1511,24.0,Current,0,0,ACB-BR008
ACB-LN0002153,ACB-C010579,Home Equity Loan,2025-08-26,65617.51,10700.61,0.14,180.0,Current,0,0,ACB-BR061
ACB-LN0002154,ACB-C000866,Mortgage,2022-02-27,473328.79,269814.51,0.0609,48.0,Current,0,0,ACB-BR061
ACB-LN0002155,ACB-C010673,Auto Loan,2020-06-29,34802.37,20093.13,0.0537,48.0,30-59 DPD,54,0,ACB-BR028
ACB-LN0002156,ACB-C006267,Auto Loan,2024-02-01,19474.98,10296.2,0.0962,120.0,Current,0,0,ACB-BR060
ACB-LN0002157,ACB-C000279,Home Equity Loan,2019-11-15,95425.51,11160.54,0.1052,180.0,Current,0,0,ACB-BR023
ACB-LN0002158,ACB-C014938,Personal Loan,2021-07-23,32000.07,29343.42,0.1243,180.0,Paid Off,0,0,ACB-BR052
ACB-LN0002159,ACB-C012618,Mortgage,2021-06-01,531777.12,343806.37,0.0516,24.0,Paid Off,0,0,ACB-BR060
ACB-LN0002160,ACB-C003304,Personal Loan,2021-09-14,23614.82,4322.67,0.1562,120.0,60-89 DPD,63,0,ACB-BR065
ACB-LN0002161,ACB-C003221,Personal Loan,2019-08-15,8680.04,5522.54,0.1002,360.0,Current,0,0,ACB-BR023
ACB-LN0002162,ACB-C007354,Personal Loan,2024-11-03,6491.45,2320.03,0.1562,48.0,Current,0,0,ACB-BR051
ACB-LN0002163,ACB-C004710,Auto Loan,2025-08-31,53442.24,19935.71,0.074,240.0,Current,0,0,ACB-BR031
ACB-LN0002164,ACB-C004809,Auto Loan,2020-01-21,23335.67,18754.32,0.1118,24.0,Paid Off,0,0,ACB-BR008
ACB-LN0002165,ACB-C007224,Mortgage,2026-01-29,196394.23,106568.7,0.0405,120.0,Current,0,0,ACB-BR063
ACB-LN0002166,ACB-C005737,Personal Loan,2020-02-16,5668.45,1608.63,0.0914,60.0,Current,0,0,ACB-BR039
ACB-LN0002167,ACB-C010707,Personal Loan,2022-10-09,31787.41,27757.16,0.1477,12.0,Current,0,0,ACB-BR080
ACB-LN0002168,ACB-C011138,Home Equity Loan,2019-09-14,52647.1,3906.8,0.1169,60.0,Current,0,0,ACB-BR012
ACB-LN0002169,ACB-C008628,Auto Loan,2019-06-25,30065.77,16030.47,0.0903,360.0,Current,0,0,ACB-BR050
ACB-LN0002170,ACB-C007088,Mortgage,2023-04-25,167058.79,92072.7,0.0778,36.0,Current,0,0,ACB-BR042
ACB-LN0002171,ACB-C008431,Auto Loan,2023-10-07,35259.44,16467.59,0.1575,120.0,Current,0,0,ACB-BR042
ACB-LN0002172,ACB-C008146,Personal Loan,2019-08-20,29191.9,10671.87,0.1489,48.0,30-59 DPD,31,0,ACB-BR045
ACB-LN0002173,ACB-C011835,Personal Loan,2025-05-30,21212.21,3785.36,0.2305,240.0,30-59 DPD,46,0,ACB-BR002
ACB-LN0002174,ACB-C007996,Auto Loan,2021-07-22,40831.2,11487.76,0.0765,84.0,Written Off,0,1,ACB-BR005
ACB-LN0002175,ACB-C000588,Small Business Loan,2025-07-05,93217.39,29933.91,0.1813,360.0,90+ DPD,133,1,ACB-BR063
ACB-LN0002176,ACB-C010914,Personal Loan,2025-09-20,22249.78,21573.79,0.1406,24.0,Current,0,0,ACB-BR047
ACB-LN0002177,ACB-C001852,Mortgage,2022-11-01,578342.02,311555.09,0.0605,120.0,Default,127,1,ACB-BR016
ACB-LN0002178,ACB-C002386,Personal Loan,2022-09-19,27649.92,15786.61,0.24,180.0,Current,0,0,ACB-BR068
ACB-LN0002179,ACB-C010980,Student Loan,2025-07-30,68256.74,33742.26,0.0675,24.0,Current,0,0,ACB-BR016
ACB-LN0002180,ACB-C004378,Home Equity Loan,2020-09-01,43973.93,27022.2,0.0827,48.0,Current,0,0,ACB-BR028
ACB-LN0002181,ACB-C004741,Small Business Loan,2022-08-06,230522.16,151399.56,0.2,360.0,Current,0,0,ACB-BR029
ACB-LN0002182,ACB-C006140,Mortgage,2019-12-14,217353.74,154010.82,0.038,24.0,Current,0,0,ACB-BR051
ACB-LN0002183,ACB-C010507,Auto Loan,2022-06-20,17380.53,10372.64,0.16,240.0,Current,0,0,ACB-BR037
ACB-LN0002184,ACB-C012231,Mortgage,2022-02-23,549044.26,404156.98,0.0381,120.0,Default,170,1,ACB-BR059
ACB-LN0002185,ACB-C000009,Mortgage,2025-05-06,285525.62,171649.8,0.0574,48.0,Current,0,0,ACB-BR037
ACB-LN0002186,ACB-C013924,Auto Loan,2020-09-25,13599.69,2336.61,0.1152,,Written Off,0,1,ACB-BR031
ACB-LN0002187,ACB-C014917,Personal Loan,2021-12-04,7167.0,6934.19,0.1885,60.0,Current,0,0,ACB-BR001
ACB-LN0002188,ACB-C013645,Auto Loan,2022-04-15,21235.36,13811.23,0.0889,36.0,30-59 DPD,44,0,ACB-BR061
ACB-LN0002189,ACB-C006436,Mortgage,2022-01-01,510468.07,227770.02,0.0668,24.0,60-89 DPD,66,0,ACB-BR040
ACB-LN0002190,ACB-C004693,Personal Loan,2025-02-05,31055.33,22742.88,0.1545,12.0,Current,0,0,ACB-BR004
ACB-LN0002191,ACB-C004019,Mortgage,2026-03-30,461459.91,228897.66,0.0661,180.0,60-89 DPD,87,0,ACB-BR074
ACB-LN0002192,ACB-C008169,Student Loan,2023-02-03,77738.01,29288.61,0.0978,360.0,Current,0,0,ACB-BR068
ACB-LN0002193,ACB-C012890,Auto Loan,2025-07-16,24908.87,13860.02,0.0741,180.0,60-89 DPD,80,0,ACB-BR032
ACB-LN0002194,ACB-C006453,Mortgage,2020-04-12,336324.44,238129.38,0.0493,84.0,Current,0,0,ACB-BR072
ACB-LN0002195,ACB-C003376,Auto Loan,2021-08-31,29291.03,19957.56,0.0718,360.0,Current,0,0,ACB-BR042
ACB-LN0002196,ACB-C012722,Personal Loan,2022-04-11,33155.16,3443.77,0.1076,120.0,Current,0,0,ACB-BR066
ACB-LN0002197,ACB-C001318,Small Business Loan,2023-04-08,197870.43,34077.04,0.2,48.0,Current,0,0,ACB-BR012
ACB-LN0002198,ACB-C012224,Home Equity Loan,2021-02-04,38265.83,5338.43,0.1196,60.0,Current,0,0,ACB-BR004
ACB-LN0002199,ACB-C007033,Mortgage,2024-10-22,563897.36,240306.12,0.095,84.0,Current,0,0,ACB-BR038
ACB-LN0002200,ACB-C003504,Personal Loan,2025-02-23,8843.17,8237.26,0.1571,120.0,Current,0,0,ACB-BR060
ACB-LN0002201,ACB-C003005,Mortgage,2019-12-07,290959.26,67927.41,0.0697,180.0,Current,0,0,ACB-BR008
ACB-LN0002202,ACB-C008354,Mortgage,2024-08-05,458586.11,287026.66,0.066,12.0,Current,0,0,ACB-BR059
ACB-LN0002203,ACB-C002410,Auto Loan,2020-11-10,51146.56,22456.35,0.1231,120.0,Current,0,0,ACB-BR029
ACB-LN0002204,ACB-C001570,Home Equity Loan,2019-05-06,70053.84,15591.36,0.0778,12.0,30-59 DPD,46,0,ACB-BR021
ACB-LN0002205,ACB-C008671,Personal Loan,2025-02-08,4801.78,4040.03,0.1787,24.0,Current,0,0,ACB-BR078
ACB-LN0002206,ACB-C003384,Mortgage,2019-07-07,252475.63,208636.36,0.0373,240.0,Current,0,0,ACB-BR065
ACB-LN0002207,ACB-C011575,Personal Loan,2024-02-23,15941.74,10917.94,0.1752,120.0,Current,0,0,ACB-BR036
ACB-LN0002208,ACB-C010874,Personal Loan,2024-01-03,28812.78,20789.66,0.2379,84.0,60-89 DPD,64,0,ACB-BR017
ACB-LN0002209,ACB-C005378,Personal Loan,2022-04-12,19178.09,11725.35,0.1153,360.0,Current,0,0,ACB-BR006
ACB-LN0002210,ACB-C010769,Personal Loan,2023-09-29,25312.03,2494.42,0.1833,48.0,Current,0,0,ACB-BR066
ACB-LN0002211,ACB-C009201,Mortgage,2025-03-31,527209.58,134125.76,0.0488,84.0,Paid Off,0,0,ACB-BR005
ACB-LN0002212,ACB-C010806,Mortgage,2023-11-03,144863.7,55439.46,0.0656,180.0,60-89 DPD,75,0,ACB-BR062
ACB-LN0002213,ACB-C011892,Personal Loan,2025-11-25,5511.71,4861.53,0.1274,36.0,30-59 DPD,57,0,ACB-BR050
ACB-LN0002214,ACB-C012778,Home Equity Loan,2020-05-15,118114.49,67839.17,0.0964,24.0,Current,0,0,ACB-BR070
ACB-LN0002215,ACB-C008971,Personal Loan,2022-06-06,7637.65,6255.97,0.1091,84.0,90+ DPD,137,1,ACB-BR009
ACB-LN0002216,ACB-C012757,Mortgage,2023-07-18,332546.77,147840.23,0.0601,120.0,Current,0,0,ACB-BR034
ACB-LN0002217,ACB-C002150,Small Business Loan,2025-04-13,149547.07,55974.8,0.2,24.0,Current,0,0,ACB-BR020
ACB-LN0002218,ACB-C014268,Auto Loan,2024-06-29,22034.6,1987.8,0.16,240.0,Current,0,0,ACB-BR079
ACB-LN0002219,ACB-C014541,Auto Loan,2023-03-21,14321.92,10613.22,0.1269,360.0,Paid Off,0,0,ACB-BR008
ACB-LN0002220,ACB-C007647,Mortgage,2019-07-29,564899.77,545939.13,0.0515,24.0,Current,0,0,ACB-BR002
ACB-LN0002221,ACB-C000251,Mortgage,2024-01-02,250793.71,142935.22,0.0825,180.0,Current,0,0,ACB-BR046
ACB-LN0002222,ACB-C004462,Personal Loan,2024-07-06,4297.24,1242.86,0.1561,360.0,Paid Off,0,0,ACB-BR041
ACB-LN0002223,ACB-C007194,Auto Loan,2024-06-28,19629.2,11958.09,0.078,240.0,Current,0,0,ACB-BR070
ACB-LN0002224,ACB-C004765,Personal Loan,2020-06-08,31144.19,6453.41,0.0927,120.0,Current,0,0,ACB-BR012
ACB-LN0002225,ACB-C005798,Home Equity Loan,2021-07-08,44334.12,34725.29,0.0893,240.0,30-59 DPD,48,0,ACB-BR003
ACB-LN0002226,ACB-C004922,Auto Loan,2019-01-16,36609.2,5781.15,0.088,180.0,Current,0,0,ACB-BR045
ACB-LN0002227,ACB-C008831,Personal Loan,2025-08-25,13866.34,7300.35,0.2061,48.0,Current,0,0,ACB-BR030
ACB-LN0002228,ACB-C000485,Mortgage,2023-06-12,168417.13,157580.97,0.0895,60.0,60-89 DPD,75,0,ACB-BR016
ACB-LN0002229,ACB-C008829,Personal Loan,2023-07-04,32642.42,31817.21,0.24,12.0,Current,0,0,ACB-BR030
ACB-LN0002230,ACB-C001885,Student Loan,2025-07-04,77731.79,22055.69,0.0826,360.0,Current,0,0,ACB-BR018
ACB-LN0002231,ACB-C002119,Student Loan,2024-04-19,50468.83,37184.63,0.11,60.0,Current,0,0,ACB-BR032
ACB-LN0002232,ACB-C005674,Auto Loan,2022-07-14,50096.83,33087.9,0.0721,24.0,Current,0,0,ACB-BR079
ACB-LN0002233,ACB-C001446,Auto Loan,2019-11-06,41104.74,3387.99,0.0519,24.0,Current,0,0,ACB-BR007
ACB-LN0002234,ACB-C008526,Auto Loan,2023-05-11,18803.28,17373.57,0.0627,120.0,Current,0,0,ACB-BR037
ACB-LN0002235,ACB-C005963,Personal Loan,2022-07-22,7291.8,5719.52,0.1661,360.0,Current,0,0,ACB-BR076
ACB-LN0002236,ACB-C000123,Auto Loan,2024-10-31,17257.8,6634.09,0.16,180.0,Current,0,0,ACB-BR034
ACB-LN0002237,ACB-C011998,Personal Loan,2019-04-29,6765.79,3006.6,0.1963,60.0,Current,0,0,ACB-BR032
ACB-LN0002238,ACB-C004671,Personal Loan,2022-07-23,22241.97,8126.47,0.24,120.0,Current,0,0,ACB-BR065
ACB-LN0002239,ACB-C001756,Auto Loan,2021-06-30,41446.69,38388.17,0.1218,48.0,60-89 DPD,82,0,ACB-BR062
ACB-LN0002240,ACB-C011231,Mortgage,2022-02-24,555276.99,253415.32,0.0604,84.0,Current,0,0,ACB-BR040
ACB-LN0002241,ACB-C008519,Personal Loan,2019-03-03,18489.39,6541.12,0.1752,120.0,Current,0,0,ACB-BR049
ACB-LN0002242,ACB-C005945,Mortgage,2026-01-27,543288.35,113035.86,0.058,180.0,Current,0,0,ACB-BR034
ACB-LN0002243,ACB-C005643,Mortgage,2023-03-03,291413.03,104573.57,0.0815,360.0,Current,0,0,ACB-BR054
ACB-LN0002244,ACB-C009479,Mortgage,2019-12-19,643184.42,533335.79,0.0554,60.0,Current,0,0,ACB-BR002
ACB-LN0002245,ACB-C004631,Student Loan,2024-08-06,14161.18,6119.53,0.0844,84.0,Paid Off,0,0,ACB-BR003
ACB-LN0002246,ACB-C005180,Mortgage,2020-10-30,151224.11,57345.53,0.0493,,90+ DPD,105,1,ACB-BR039
ACB-LN0002247,ACB-C004323,Home Equity Loan,2020-07-29,94515.75,89489.47,0.1111,60.0,Current,0,0,ACB-BR065
ACB-LN0002248,ACB-C011953,Home Equity Loan,2024-10-03,84567.7,36417.32,0.0901,120.0,Current,0,0,ACB-BR040
ACB-LN0002249,ACB-C009971,Personal Loan,2021-10-03,24366.58,16582.65,0.1978,360.0,Current,0,0,ACB-BR075
ACB-LN0002250,ACB-C000531,Mortgage,2019-07-23,358972.08,151657.34,0.07,36.0,Current,0,0,ACB-BR060
ACB-LN0002251,ACB-C001091,Auto Loan,2024-04-17,19438.3,16144.37,0.16,180.0,60-89 DPD,60,0,ACB-BR077
ACB-LN0002252,ACB-C006558,Auto Loan,2021-08-24,37062.46,15625.51,0.1092,120.0,Current,0,0,ACB-BR035
ACB-LN0002253,ACB-C010553,Personal Loan,2019-10-04,14209.33,6807.99,0.1774,240.0,Current,0,0,ACB-BR025
ACB-LN0002254,ACB-C001655,Mortgage,2025-11-13,360337.45,297566.76,0.0722,12.0,60-89 DPD,78,0,ACB-BR015
ACB-LN0002255,ACB-C001289,Small Business Loan,2020-04-06,210750.08,68630.52,0.155,120.0,Written Off,0,1,ACB-BR069
ACB-LN0002256,ACB-C000770,Auto Loan,2022-11-05,20715.76,14679.25,0.1056,84.0,Current,0,0,ACB-BR037
ACB-LN0002257,ACB-C001658,Mortgage,2023-10-23,270925.69,210026.7,0.0475,60.0,Current,0,0,ACB-BR080
ACB-LN0002258,ACB-C010539,Auto Loan,2024-01-15,20613.77,18202.01,0.0824,48.0,Current,0,0,ACB-BR079
ACB-LN0002259,ACB-C010301,Personal Loan,2021-07-24,14006.83,2183.19,0.1066,60.0,Current,0,0,ACB-BR026
ACB-LN0002260,ACB-C009716,Mortgage,2020-12-24,217492.93,57521.63,0.0743,240.0,Current,0,0,ACB-BR060
ACB-LN0002261,ACB-C002147,Personal Loan,2021-01-20,16858.68,1526.98,0.1737,120.0,Current,0,0,ACB-BR031
ACB-LN0002262,ACB-C012019,Personal Loan,2019-07-09,5458.6,1641.12,0.143,360.0,Current,0,0,ACB-BR031
ACB-LN0002263,ACB-C011134,Student Loan,2026-02-25,33107.23,32156.57,0.107,120.0,Current,0,0,ACB-BR080
ACB-LN0002264,ACB-C006450,Small Business Loan,2022-07-24,197932.29,177906.32,0.0885,24.0,Current,0,0,ACB-BR047
ACB-LN0002265,ACB-C000946,Mortgage,2019-10-17,281856.95,71589.27,0.0733,240.0,60-89 DPD,83,0,ACB-BR041
ACB-LN0002266,ACB-C007498,Student Loan,2019-02-19,49427.78,15574.64,0.0751,180.0,Current,0,0,ACB-BR045
ACB-LN0002267,ACB-C007090,Mortgage,2019-05-20,132459.75,7165.72,0.0703,360.0,Written Off,0,1,ACB-BR058
ACB-LN0002268,ACB-C000422,Home Equity Loan,2022-11-22,47984.06,2843.76,0.0879,36.0,Paid Off,0,0,ACB-BR004
ACB-LN0002269,ACB-C005547,Home Equity Loan,2026-03-28,16805.67,2081.19,0.1051,60.0,Current,0,0,ACB-BR073
ACB-LN0002270,ACB-C001028,Mortgage,2021-01-19,305316.54,206441.02,0.0577,240.0,Current,0,0,ACB-BR076
ACB-LN0002271,ACB-C014756,Mortgage,2025-06-06,239456.99,160671.26,0.0406,36.0,90+ DPD,112,1,ACB-BR058
ACB-LN0002272,ACB-C004575,Mortgage,2022-11-25,282348.02,238190.12,0.0644,120.0,Current,0,0,ACB-BR078
ACB-LN0002273,ACB-C009733,Home Equity Loan,2021-04-10,106512.36,9186.51,0.0789,36.0,Paid Off,0,0,ACB-BR015
ACB-LN0002274,ACB-C011363,Personal Loan,2025-11-27,18553.72,17579.96,0.24,60.0,Paid Off,0,0,ACB-BR080
ACB-LN0002275,ACB-C000352,Mortgage,2024-02-01,253431.25,133265.03,0.0709,120.0,Current,0,0,ACB-BR017
ACB-LN0002276,ACB-C014298,Home Equity Loan,2020-05-09,63913.71,47555.73,0.0785,240.0,Current,0,0,ACB-BR063
ACB-LN0002277,ACB-C013591,Mortgage,2024-06-25,419624.02,399168.3,0.0851,60.0,Current,0,0,ACB-BR015
ACB-LN0002278,ACB-C010216,Personal Loan,2025-06-13,5523.0,1648.76,,12.0,Written Off,0,1,ACB-BR063
ACB-LN0002279,ACB-C000756,Mortgage,2019-01-07,630553.16,437430.78,0.0462,60.0,30-59 DPD,46,0,ACB-BR060
ACB-LN0002280,ACB-C003721,Mortgage,2019-11-04,121221.84,76834.13,0.0417,24.0,30-59 DPD,50,0,ACB-BR052
ACB-LN0002281,ACB-C001742,Mortgage,2023-10-16,513212.3,78754.14,0.085,84.0,Current,0,0,ACB-BR049
ACB-LN0002282,ACB-C008401,Mortgage,2019-08-06,647027.82,525038.62,0.0698,36.0,Current,0,0,ACB-BR021
ACB-LN0002283,ACB-C005994,Personal Loan,2022-04-27,34358.66,8652.55,0.122,240.0,Paid Off,0,0,ACB-BR066
ACB-LN0002284,ACB-C011113,Student Loan,2025-01-13,53788.79,12008.64,0.11,36.0,Current,0,0,ACB-BR002
ACB-LN0002285,ACB-C003388,Auto Loan,2025-04-13,29554.59,7481.77,0.1282,180.0,Current,0,0,ACB-BR013
ACB-LN0002286,ACB-C000919,Personal Loan,2024-04-15,15648.91,5335.8,0.158,12.0,Current,0,0,ACB-BR051
ACB-LN0002287,ACB-C000507,Personal Loan,2020-07-24,2797.62,734.01,0.1609,120.0,Current,0,0,ACB-BR061
ACB-LN0002288,ACB-C011851,Mortgage,2025-03-23,525276.81,172034.44,0.0937,84.0,60-89 DPD,75,0,ACB-BR016
ACB-LN0002289,ACB-C000923,Mortgage,2020-05-09,587867.7,109239.91,0.0518,180.0,Current,0,0,ACB-BR025
ACB-LN0002290,ACB-C001016,Personal Loan,2023-05-18,29953.28,23803.32,0.1459,36.0,Current,0,0,ACB-BR009
ACB-LN0002291,ACB-C005317,Personal Loan,2024-06-20,16147.51,6575.7,0.1462,12.0,Current,0,0,ACB-BR002
ACB-LN0002292,ACB-C003217,Home Equity Loan,2024-08-24,35958.1,22945.48,0.0839,180.0,Current,0,0,ACB-BR017
ACB-LN0002293,ACB-C003705,Personal Loan,2020-03-21,11732.44,6360.23,0.1891,60.0,Current,0,0,ACB-BR028
ACB-LN0002294,ACB-C003393,Student Loan,2021-01-28,15918.17,13618.29,0.0461,60.0,30-59 DPD,38,0,ACB-BR067
ACB-LN0002295,ACB-C004574,Auto Loan,2019-11-26,27891.78,24879.42,0.1129,60.0,Current,0,0,ACB-BR079
ACB-LN0002296,ACB-C014995,Small Business Loan,2020-02-05,35200.53,8519.68,0.085,60.0,Current,0,0,ACB-BR009
ACB-LN0002297,ACB-C005608,Mortgage,2019-01-06,347741.49,300155.96,0.0395,60.0,Current,0,0,ACB-BR031
ACB-LN0002298,ACB-C011085,Home Equity Loan,2023-11-29,30345.14,24536.41,0.1137,,Current,0,0,ACB-BR059
ACB-LN0002299,ACB-C014195,Personal Loan,2020-02-05,11369.88,4086.74,0.0922,48.0,Current,0,0,ACB-BR037
ACB-LN0002300,ACB-C007997,Personal Loan,2021-09-18,34570.4,23608.82,0.1398,180.0,Current,0,0,ACB-BR007
ACB-LN0002301,ACB-C009809,Auto Loan,2023-02-20,43339.42,24090.98,0.16,24.0,Current,0,0,ACB-BR069
ACB-LN0002302,ACB-C001224,Auto Loan,2019-12-25,41884.92,24168.31,0.1132,12.0,Current,0,0,ACB-BR074
ACB-LN0002303,ACB-C004831,Personal Loan,2019-03-22,24206.7,22132.52,0.1643,240.0,Current,0,0,ACB-BR027
ACB-LN0002304,ACB-C014060,Mortgage,2020-05-14,340928.68,192215.47,0.0619,24.0,Current,0,0,ACB-BR061
ACB-LN0002305,ACB-C005522,Small Business Loan,2019-10-01,215177.99,65900.09,0.1688,36.0,Current,0,0,ACB-BR065
ACB-LN0002306,ACB-C013258,Personal Loan,2024-09-11,4487.11,3846.63,0.24,48.0,Current,0,0,ACB-BR030
ACB-LN0002307,ACB-C008339,Home Equity Loan,2020-04-24,59422.16,8325.48,0.0591,360.0,Current,0,0,ACB-BR017
ACB-LN0002308,ACB-C009990,Personal Loan,2022-12-09,17014.56,9129.61,0.1216,12.0,Default,260,1,ACB-BR033
ACB-LN0002309,ACB-C007461,Auto Loan,2026-02-13,49500.5,36965.32,0.16,24.0,Current,0,0,ACB-BR072
ACB-LN0002310,ACB-C011263,Personal Loan,2023-09-03,32408.38,17725.18,0.1156,120.0,Current,0,0,ACB-BR007
ACB-LN0002311,ACB-C007161,Personal Loan,2020-09-08,5556.52,612.6,0.1979,48.0,Current,0,0,ACB-BR021
ACB-LN0002312,ACB-C007287,Personal Loan,2023-10-11,12094.47,8098.4,0.2183,180.0,Current,0,0,ACB-BR037
ACB-LN0002313,ACB-C005651,Student Loan,2023-09-15,20666.02,2655.11,0.0681,360.0,Current,0,0,ACB-BR014
ACB-LN0002314,ACB-C010739,Small Business Loan,2019-06-13,31904.61,22207.38,0.1514,12.0,Current,0,0,ACB-BR077
ACB-LN0002315,ACB-C003428,Mortgage,2021-03-30,429513.37,299004.82,0.0445,48.0,Current,0,0,ACB-BR029
ACB-LN0002316,ACB-C012243,Personal Loan,2022-09-03,3085.23,1728.45,0.2266,240.0,Current,0,0,ACB-BR044
ACB-LN0002317,ACB-C011505,Auto Loan,2021-05-01,21168.95,8795.49,0.093,36.0,Current,0,0,ACB-BR010
ACB-LN0002318,ACB-C013805,Home Equity Loan,2024-09-01,85535.19,6526.78,0.0983,24.0,Current,0,0,ACB-BR016
ACB-LN0002319,ACB-C000121,Auto Loan,2019-05-11,10349.18,10056.85,0.0497,12.0,Current,0,0,ACB-BR017
ACB-LN0002320,ACB-C009969,Personal Loan,2021-07-02,8120.59,6973.75,0.1541,180.0,Current,0,0,ACB-BR021
ACB-LN0002321,ACB-C003089,Mortgage,2022-07-04,546619.6,223056.98,0.0694,240.0,30-59 DPD,52,0,ACB-BR034
ACB-LN0002322,ACB-C011800,Mortgage,2024-12-05,633335.69,386476.49,0.043,12.0,Current,0,0,ACB-BR029
ACB-LN0002323,ACB-C007046,Student Loan,2019-08-26,33054.44,21440.82,0.0536,120.0,Current,0,0,ACB-BR079
