branch_id,report_month,actual_deposits,deposit_target,deposit_attainment,new_accounts_opened,loan_originations,operating_expenses,num_employees,revenue_per_employee,csat_score,sla_adherence_rate,state,region
ACB-BR030,2025-01,42372101.8,37427986.44,1.1321,27,26,158027.54,24,56496.14,3.5,0.9317,OH,Midwest
ACB-BR030,2025-02,46607114.2,37427986.44,1.2452,30,37,111042.31,24,62142.82,3.9,0.7899,OH,Midwest
ACB-BR030,2025-03,34493249.42,37427986.44,0.9216,19,36,149510.33,24,45991.0,4.9,0.9155,OH,Midwest
ACB-BR030,2025-04,47086543.54,37427986.44,1.2581,23,35,143827.6,24,62782.06,3.7,0.9489,OH,Midwest
ACB-BR030,2025-05,40429640.88,37427986.44,1.0802,24,33,105496.49,24,53906.19,3.8,0.6746,OH,Midwest
ACB-BR030,2025-06,30812126.92,37427986.44,0.8232,26,23,150283.97,24,41082.84,4.3,0.9503,OH,Midwest
ACB-BR030,2025-07,32435403.63,37427986.44,0.8666,30,34,159576.99,24,43247.2,4.2,0.9392,OH,Midwest
ACB-BR030,2025-08,37969022.02,37427986.44,1.0145,30,31,157276.3,24,50625.36,4.2,0.948,OH,Midwest
ACB-BR030,2025-09,32454345.89,37427986.44,0.8671,41,41,122229.59,24,43272.46,3.9,0.8802,OH,Midwest
ACB-BR030,2025-10,34774803.99,37427986.44,0.9291,20,47,121010.01,24,46366.41,3.7,0.9535,OH,Midwest
ACB-BR030,2025-11,39352953.84,37427986.44,1.0514,23,30,130510.83,24,52470.61,4.2,0.7744,OH,Midwest
ACB-BR030,2025-12,39845486.89,37427986.44,1.0646,19,42,151685.18,24,53127.32,3.8,0.8191,OH,Midwest
ACB-BR030,2026-01,35214543.54,37427986.44,0.9409,28,43,139758.27,24,46952.72,4.0,0.9361,OH,Midwest
ACB-BR030,2026-02,36628752.71,37427986.44,0.9786,32,37,105130.52,24,48838.34,3.4,0.9155,OH,Midwest
ACB-BR030,2026-03,40774967.98,37427986.44,1.0894,34,33,121720.58,24,54366.62,3.8,0.9452,OH,Midwest
ACB-BR031,2024-04,25114500.43,20741540.97,1.2108,26,20,156079.32,30,26788.8,3.9,0.8181,GA,Southeast
ACB-BR031,2024-05,18206567.73,20741540.97,0.8778,24,29,180728.53,30,19420.34,3.6,0.9282,GA,Southeast
ACB-BR031,2024-06,22803881.58,20741540.97,1.0994,26,23,159271.59,30,24324.14,3.9,0.9723,GA,Southeast
ACB-BR031,2024-07,17766960.39,20741540.97,0.8566,30,38,175517.21,30,18951.42,4.2,0.7552,GA,Southeast
ACB-BR031,2024-08,20835846.79,20741540.97,1.0045,32,45,168319.17,30,22224.9,3.6,0.9115,GA,Southeast
ACB-BR031,2024-09,20668731.97,20741540.97,0.9965,25,38,173471.44,30,22046.65,3.4,0.9859,GA,Southeast
ACB-BR031,2024-10,22056778.52,20741540.97,1.0634,23,23,150809.89,30,23527.23,4.4,0.9462,GA,Southeast
ACB-BR031,2024-11,17480546.18,20741540.97,0.8428,29,24,194370.6,30,18645.92,4.2,0.9465,GA,Southeast
ACB-BR031,2024-12,22444384.84,20741540.97,1.0821,24,31,152577.1,30,23940.68,3.7,0.9134,GA,Southeast
ACB-BR031,2025-01,24604298.12,20741540.97,1.1862,26,32,148096.22,30,26244.58,3.7,0.9554,GA,Southeast
ACB-BR031,2025-02,24149935.6,20741540.97,1.1643,32,35,130032.49,30,25759.93,4.6,0.9019,GA,Southeast
ACB-BR031,2025-03,22320874.21,20741540.97,1.0761,31,44,136589.13,30,23808.93,4.4,0.9565,GA,Southeast
ACB-BR031,2025-04,23090238.92,20741540.97,1.1132,28,45,159921.42,30,24629.59,3.8,0.9409,GA,Southeast
ACB-BR031,2025-05,21854848.87,20741540.97,1.0537,23,34,155610.87,30,23311.84,4.5,0.9498,GA,Southeast
ACB-BR031,2025-06,21331353.84,20741540.97,1.0284,24,33,165463.25,30,22753.44,4.4,0.9815,GA,Southeast
ACB-BR031,2025-07,17424567.42,20741540.97,0.8401,30,34,140048.57,30,18586.21,4.6,0.9891,GA,Southeast
ACB-BR031,2025-08,21304325.47,20741540.97,1.0271,24,35,145611.97,30,22724.61,3.8,0.7887,GA,Southeast
ACB-BR031,2025-09,19990564.6,20741540.97,0.9638,28,45,153874.76,30,21323.27,3.9,0.7973,GA,Southeast
ACB-BR031,2025-10,17673809.64,20741540.97,0.8521,28,26,147505.98,30,18852.06,4.6,0.9449,GA,Southeast
ACB-BR031,2025-11,19521870.66,20741540.97,0.9412,33,45,168348.5,30,20823.33,4.5,0.8522,GA,Southeast
ACB-BR031,2025-12,18587432.06,20741540.97,0.8961,32,38,131830.97,30,19826.59,3.9,0.8612,GA,Southeast
ACB-BR031,2026-01,24027068.0,20741540.97,1.1584,33,39,153764.18,30,25628.87,5.0,0.9798,GA,Southeast
ACB-BR031,2026-02,18569041.48,20741540.97,0.8953,31,36,192954.21,30,19806.98,4.3,0.8307,GA,Southeast
ACB-BR031,2026-03,22778812.15,20741540.97,1.0982,31,39,167714.72,30,24297.4,4.4,0.6986,GA,Southeast
ACB-BR032,2024-04,14437562.71,14232603.72,1.0144,5,26,252258.78,44,10500.05,4.3,0.8973,AZ,West
ACB-BR032,2024-05,14766007.97,14232603.72,1.0375,16,14,299167.27,44,10738.91,3.6,0.856,AZ,West
ACB-BR032,2024-06,16163442.66,14232603.72,1.1357,18,14,250150.41,44,11755.23,4.0,0.9181,AZ,West
ACB-BR032,2024-07,13506120.85,14232603.72,0.949,16,11,235083.11,44,9822.63,3.4,0.9464,AZ,West
ACB-BR032,2024-08,12069598.32,14232603.72,0.848,2,13,221800.71,44,8777.89,3.9,0.8535,AZ,West
ACB-BR032,2024-09,13009931.54,14232603.72,0.9141,12,5,206476.5,44,9461.77,4.0,0.9158,AZ,West
ACB-BR032,2024-10,12702013.87,14232603.72,0.8925,6,10,231076.94,44,9237.83,4.8,0.8829,AZ,West
ACB-BR032,2024-11,14418790.78,14232603.72,1.0131,16,17,215602.24,44,10486.39,4.4,0.933,AZ,West
ACB-BR032,2024-12,15489444.28,14232603.72,1.0883,14,12,239890.29,44,11265.05,4.0,0.848,AZ,West
ACB-BR032,2025-01,12816434.54,14232603.72,0.9005,8,17,206435.37,44,9321.04,,0.7181,AZ,West
ACB-BR032,2025-02,14375837.69,14232603.72,1.0101,4,9,243185.97,44,10455.15,3.9,0.8674,AZ,West
ACB-BR032,2025-03,13699898.63,14232603.72,0.9626,1,8,234430.6,44,9963.56,3.6,0.8668,AZ,West
ACB-BR032,2025-04,14110120.89,14232603.72,0.9914,14,4,298703.91,44,10261.91,4.7,0.9702,AZ,West
ACB-BR032,2025-05,12196953.59,14232603.72,0.857,5,19,195706.68,44,8870.51,3.1,0.8796,AZ,West
ACB-BR032,2025-06,15232066.0,14232603.72,1.0702,6,8,264816.04,44,11077.87,3.8,0.9482,AZ,West
ACB-BR032,2025-07,14501198.47,14232603.72,1.0189,11,11,267181.62,44,10546.33,3.8,0.9712,AZ,West
ACB-BR032,2025-08,15622144.61,14232603.72,1.0976,11,3,218093.38,44,11361.56,4.6,0.8758,AZ,West
ACB-BR032,2025-09,13349959.12,14232603.72,0.938,12,17,296392.44,44,9709.06,4.2,0.9568,AZ,West
ACB-BR032,2025-10,11943660.28,14232603.72,0.8392,9,12,202305.63,44,8686.3,4.4,0.9879,AZ,West
ACB-BR032,2025-11,14169195.58,14232603.72,0.9955,6,6,199115.55,44,10304.87,4.7,0.9591,AZ,West
ACB-BR032,2025-12,11832091.59,14232603.72,0.8313,3,11,266158.89,44,8605.16,3.9,0.9652,AZ,West
ACB-BR032,2026-01,17423326.2,14232603.72,1.2242,15,6,229326.11,44,12671.51,4.4,0.8402,AZ,West
ACB-BR032,2026-02,15910687.49,14232603.72,1.1179,10,14,237326.62,44,11571.41,3.5,0.941,AZ,West
ACB-BR032,2026-03,15635480.14,14232603.72,1.0986,18,21,281150.02,44,11371.26,3.9,0.8897,AZ,West
ACB-BR033,2024-04,50441662.5,42183826.94,1.1958,22,24,116006.39,22,73369.69,4.0,0.8878,TX,South
ACB-BR033,2024-05,39510809.96,42183826.94,0.9366,30,23,113000.69,22,57470.27,4.2,0.8445,TX,South
ACB-BR033,2024-06,41128694.44,42183826.94,0.975,34,34,108823.68,22,59823.56,4.1,0.7703,TX,South
ACB-BR033,2024-07,40755525.32,42183826.94,0.9661,19,46,96341.66,22,59280.76,,0.8249,TX,South
ACB-BR033,2024-08,43031200.94,42183826.94,1.0201,25,31,152235.74,22,62590.84,3.9,0.89,TX,South
ACB-BR033,2024-09,35226670.76,42183826.94,0.8351,23,29,113716.11,22,51238.79,3.8,0.8633,TX,South
ACB-BR033,2024-10,32642392.36,42183826.94,0.7738,23,36,124982.84,22,47479.84,4.1,0.988,TX,South
ACB-BR033,2024-11,37876679.45,42183826.94,0.8979,24,34,127810.15,22,55093.35,4.5,0.9126,TX,South
ACB-BR033,2024-12,46054418.56,42183826.94,1.0918,29,20,121285.46,22,66988.25,4.4,0.7956,TX,South
ACB-BR033,2025-01,42871921.23,42183826.94,1.0163,28,32,101283.07,22,62359.16,3.5,0.9262,TX,South
ACB-BR033,2025-02,46847586.35,42183826.94,1.1106,20,25,120544.23,22,68141.94,3.9,0.9055,TX,South
ACB-BR033,2025-03,52505979.84,42183826.94,1.2447,29,25,126237.73,22,76372.33,4.2,0.8413,TX,South
ACB-BR033,2025-04,50751780.82,42183826.94,1.2031,24,40,143705.25,22,73820.77,4.9,0.9334,TX,South
ACB-BR033,2025-05,36213259.7,42183826.94,0.8585,34,27,102547.72,22,52673.83,3.1,0.9679,TX,South
ACB-BR033,2025-06,35170575.4,42183826.94,0.8337,21,30,110165.79,22,51157.2,4.1,0.7667,TX,South
ACB-BR033,2025-07,38262734.87,42183826.94,0.907,24,45,106766.06,22,55654.89,4.2,0.7819,TX,South
ACB-BR033,2025-08,39112163.1,42183826.94,0.9272,28,38,99322.45,22,56890.42,4.3,0.8996,TX,South
ACB-BR033,2025-09,32381855.07,42183826.94,0.7676,30,22,135079.51,22,47100.88,4.6,0.9724,TX,South
ACB-BR033,2025-10,43188804.2,42183826.94,1.0238,30,37,139671.1,22,62820.08,4.9,0.965,TX,South
ACB-BR033,2025-11,40568154.89,42183826.94,0.9617,31,46,135008.32,22,59008.23,3.4,0.8168,TX,South
ACB-BR033,2025-12,36648845.74,42183826.94,0.8688,26,32,133332.06,22,53307.41,4.4,0.9887,TX,South
ACB-BR033,2026-01,51680999.13,42183826.94,1.2251,26,26,111386.9,22,75172.36,3.9,0.8526,TX,South
ACB-BR033,2026-02,39934904.93,42183826.94,0.9467,38,28,120730.22,22,58087.13,4.3,0.9739,TX,South
ACB-BR033,2026-03,44812721.75,42183826.94,1.0623,32,30,131485.51,22,65182.14,,0.9239,TX,South
ACB-BR034,2024-04,35440789.79,36336752.22,0.9753,40,36,213815.64,42,27002.51,4.3,0.8374,FL,Southeast
ACB-BR034,2024-05,39743578.03,36336752.22,1.0938,26,42,239290.47,42,30280.82,3.8,0.8505,FL,Southeast
ACB-BR034,2024-06,39800547.29,36336752.22,1.0953,24,26,214601.35,42,30324.23,4.3,0.8987,FL,Southeast
ACB-BR034,2024-07,32536629.89,36336752.22,0.8954,33,37,255413.52,42,24789.81,4.6,0.8945,FL,Southeast
ACB-BR034,2024-08,35233133.44,36336752.22,0.9696,33,33,250642.18,42,26844.29,4.2,0.9298,FL,Southeast
ACB-BR034,2024-09,36768443.86,36336752.22,1.0119,26,30,201489.03,42,28014.05,3.9,0.7365,FL,Southeast
ACB-BR034,2024-10,29200724.6,36336752.22,0.8036,27,22,234682.64,42,22248.17,4.0,0.7214,FL,Southeast
ACB-BR034,2024-11,30978540.11,36336752.22,0.8525,33,57,226028.53,42,23602.7,3.7,0.9118,FL,Southeast
ACB-BR034,2024-12,41829623.02,36336752.22,1.1512,30,23,217248.61,42,31870.19,3.7,0.8437,FL,Southeast
ACB-BR034,2025-01,31198690.49,36336752.22,0.8586,34,26,188438.26,42,23770.43,4.2,0.9071,FL,Southeast
ACB-BR034,2025-02,42071171.69,36336752.22,1.1578,30,24,209828.99,42,32054.23,4.1,0.798,FL,Southeast
ACB-BR034,2025-03,45467477.64,36336752.22,1.2513,23,45,208260.48,42,34641.89,4.2,0.9631,FL,Southeast
ACB-BR034,2025-04,39246968.29,36336752.22,1.0801,18,24,216499.25,42,29902.45,4.1,0.8445,FL,Southeast
ACB-BR034,2025-05,32015734.84,36336752.22,0.8811,36,32,263536.04,42,24392.94,3.7,0.9206,FL,Southeast
ACB-BR034,2025-06,41937202.74,36336752.22,1.1541,27,32,257915.75,42,31952.15,4.4,0.9236,FL,Southeast
ACB-BR034,2025-07,33009025.87,36336752.22,0.9084,30,32,255410.61,42,25149.73,4.8,0.9774,FL,Southeast
ACB-BR034,2025-08,27925142.69,36336752.22,0.7685,21,26,207628.89,42,21276.3,4.9,0.9298,FL,Southeast
ACB-BR034,2025-09,28153169.29,36336752.22,0.7748,28,34,230200.8,42,21450.03,4.2,0.9677,FL,Southeast
ACB-BR034,2025-10,33083260.11,36336752.22,0.9105,28,46,203336.27,42,25206.29,4.1,0.66,FL,Southeast
ACB-BR034,2025-11,39808669.19,36336752.22,1.0955,29,35,251889.92,42,30330.41,3.8,0.9302,FL,Southeast
ACB-BR034,2025-12,40676138.94,36336752.22,1.1194,31,25,195364.95,42,30991.34,4.1,0.9175,FL,Southeast
ACB-BR034,2026-01,44403434.09,36336752.22,1.222,26,34,267250.29,42,33831.19,3.5,0.9497,FL,Southeast
ACB-BR034,2026-02,33121321.17,36336752.22,0.9115,36,33,184743.05,42,25235.29,4.7,0.8692,FL,Southeast
ACB-BR034,2026-03,42326241.41,36336752.22,1.1648,25,34,259357.89,42,32248.56,4.0,0.9483,FL,Southeast
ACB-BR035,2024-04,34031807.45,27105836.84,1.2555,31,24,249220.85,44,24750.41,4.0,0.9128,IL,Midwest
ACB-BR035,2024-05,29368053.99,27105836.84,1.0835,30,33,257615.47,44,21358.58,4.2,0.9136,IL,Midwest
ACB-BR035,2024-06,25253678.21,27105836.84,0.9317,29,27,252160.36,44,18366.31,4.2,0.8436,IL,Midwest
ACB-BR035,2024-07,25308959.66,27105836.84,0.9337,34,29,285555.8,44,18406.52,4.0,0.9653,IL,Midwest
ACB-BR035,2024-08,23885991.99,27105836.84,0.8812,28,26,217158.92,44,17371.63,4.4,0.9368,IL,Midwest
ACB-BR035,2024-09,21932151.48,27105836.84,0.8091,31,41,258088.24,44,15950.66,4.5,0.9422,IL,Midwest
ACB-BR035,2024-10,28489919.17,27105836.84,1.0511,25,28,286203.64,44,20719.94,3.6,0.9384,IL,Midwest
ACB-BR035,2024-11,23707968.33,27105836.84,0.8746,29,34,233098.56,44,17242.16,4.9,0.9899,IL,Midwest
ACB-BR035,2024-12,30467814.24,27105836.84,1.124,27,32,273087.72,44,22158.41,3.7,0.964,IL,Midwest
ACB-BR035,2025-01,30386380.45,27105836.84,1.121,29,24,250623.74,44,22099.19,4.6,0.8921,IL,Midwest
ACB-BR035,2025-02,28361376.29,27105836.84,1.0463,23,26,280203.14,44,20626.46,3.8,0.7989,IL,Midwest
ACB-BR035,2025-03,29636479.53,27105836.84,1.0934,39,39,200766.65,44,21553.8,4.2,0.9801,IL,Midwest
ACB-BR035,2025-04,27638396.35,27105836.84,1.0196,21,39,258361.9,44,20100.65,3.8,0.9221,IL,Midwest
ACB-BR035,2025-05,25861362.14,27105836.84,0.9541,23,33,301672.64,44,18808.26,4.3,0.908,IL,Midwest
ACB-BR035,2025-06,26358185.83,27105836.84,0.9724,22,37,212600.76,44,19169.59,4.3,0.911,IL,Midwest
ACB-BR035,2025-07,25569930.75,27105836.84,0.9433,27,25,268049.71,44,18596.31,4.5,0.9279,IL,Midwest
ACB-BR035,2025-08,28809650.11,27105836.84,1.0629,26,37,258162.15,44,20952.47,3.8,0.9662,IL,Midwest
ACB-BR035,2025-09,24664887.82,27105836.84,0.9099,18,41,253140.45,44,17938.1,4.3,0.9848,IL,Midwest
ACB-BR035,2025-10,24252971.59,27105836.84,0.8948,34,29,235385.48,44,17638.52,4.7,0.6856,IL,Midwest
ACB-BR035,2025-11,27532688.31,27105836.84,1.0157,18,33,215539.29,44,20023.77,3.6,0.911,IL,Midwest
ACB-BR035,2025-12,23821811.98,27105836.84,0.8788,30,25,214628.61,44,17324.95,,0.8638,IL,Midwest
ACB-BR035,2026-01,31829864.12,27105836.84,1.1743,31,34,260302.39,44,23148.99,4.0,0.8281,IL,Midwest
ACB-BR035,2026-02,25077811.76,27105836.84,0.9252,19,48,252555.76,44,18238.41,4.1,0.9224,IL,Midwest
ACB-BR035,2026-03,28200551.62,27105836.84,1.0404,34,52,290121.93,44,20509.49,4.2,0.9319,IL,Midwest
ACB-BR036,2024-04,30340272.06,30098900.05,1.008,22,40,123625.4,26,37341.87,4.1,0.973,OH,Midwest
ACB-BR036,2024-05,27186842.61,30098900.05,0.9033,24,27,162697.78,26,33460.73,4.0,0.8625,OH,Midwest
ACB-BR036,2024-06,30595324.39,30098900.05,1.0165,37,44,135489.91,26,37655.78,3.9,0.9007,OH,Midwest
ACB-BR036,2024-07,33695665.67,30098900.05,1.1195,32,54,138687.71,26,41471.59,4.4,0.8914,OH,Midwest
ACB-BR036,2024-08,31792911.47,30098900.05,1.0563,33,35,133134.64,26,39129.74,4.4,0.8054,OH,Midwest
ACB-BR036,2024-09,25072092.52,30098900.05,0.833,21,24,176371.5,26,30857.96,3.9,0.9103,OH,Midwest
ACB-BR036,2024-10,30759793.74,30098900.05,1.022,30,43,132281.65,26,37858.21,3.9,0.8153,OH,Midwest
ACB-BR036,2024-11,23823410.53,30098900.05,0.7915,23,45,140454.52,26,29321.12,3.6,0.7412,OH,Midwest
ACB-BR036,2024-12,28460401.45,30098900.05,0.9456,24,39,122352.66,26,35028.19,4.8,0.9213,OH,Midwest
ACB-BR036,2025-01,32527201.67,30098900.05,1.0807,28,36,141516.48,26,40033.48,4.3,0.9392,OH,Midwest
ACB-BR036,2025-02,30253137.91,30098900.05,1.0051,31,30,140938.09,26,37234.63,4.1,0.9632,OH,Midwest
ACB-BR036,2025-03,33017731.21,30098900.05,1.097,24,30,127131.56,26,40637.21,4.2,0.8397,OH,Midwest
ACB-BR036,2025-04,30466015.77,30098900.05,1.0122,25,41,141036.87,26,37496.63,4.2,0.937,OH,Midwest
ACB-BR036,2025-05,29703778.8,30098900.05,0.9869,23,34,116586.25,26,36558.5,4.2,0.9349,OH,Midwest
ACB-BR036,2025-06,34667316.78,30098900.05,1.1518,26,40,118329.9,26,42667.47,3.9,0.9617,OH,Midwest
ACB-BR036,2025-07,28675242.46,30098900.05,0.9527,27,39,163604.02,26,35292.61,3.9,0.9596,OH,Midwest
ACB-BR036,2025-08,23117101.12,30098900.05,0.768,26,34,127467.42,26,28451.82,3.4,0.916,OH,Midwest
ACB-BR036,2025-09,25378903.46,30098900.05,0.8432,19,36,137625.46,26,31235.57,4.9,0.9123,OH,Midwest
ACB-BR036,2025-10,30032006.15,30098900.05,0.9978,23,36,133580.93,26,36962.47,4.4,0.9095,OH,Midwest
ACB-BR036,2025-11,31030098.81,30098900.05,1.0309,25,35,132955.28,26,38190.89,5.0,0.8673,OH,Midwest
ACB-BR036,2025-12,34889015.64,30098900.05,1.1591,31,54,161241.54,26,42940.33,3.6,0.9944,OH,Midwest
ACB-BR036,2026-01,25989812.96,30098900.05,0.8635,22,27,126243.27,26,31987.46,4.0,0.8549,OH,Midwest
ACB-BR036,2026-02,30514678.24,30098900.05,1.0138,30,51,120825.6,26,37556.53,4.6,0.8754,OH,Midwest
ACB-BR036,2026-03,28075907.73,30098900.05,0.9328,30,31,129611.41,26,34554.96,4.1,0.9784,OH,Midwest
ACB-BR037,2024-04,8441086.88,8100319.84,1.0421,13,14,67410.22,12,22509.57,4.0,0.9102,TN,South
ACB-BR037,2024-05,9446986.46,8100319.84,1.1662,7,20,57429.04,12,25191.96,4.1,0.8898,TN,South
ACB-BR037,2024-06,7256981.98,8100319.84,0.8959,12,8,68879.94,12,19351.95,4.3,0.9075,TN,South
ACB-BR037,2024-07,7968913.6,8100319.84,0.9838,12,34,64601.13,12,21250.44,4.2,0.8262,TN,South
ACB-BR037,2024-08,7410111.52,8100319.84,0.9148,14,18,59090.59,12,19760.3,4.7,0.8321,TN,South
ACB-BR037,2024-09,6602009.71,8100319.84,0.815,10,17,67300.79,12,17605.36,4.0,0.9039,TN,South
ACB-BR037,2024-10,8587092.04,8100319.84,1.0601,14,14,65167.77,12,22898.91,3.7,0.7807,TN,South
ACB-BR037,2024-11,8558041.87,8100319.84,1.0565,4,1,68385.65,12,22821.44,3.8,0.9231,TN,South
ACB-BR037,2024-12,8536240.95,8100319.84,1.0538,16,10,62025.25,12,22763.31,3.7,0.917,TN,South
ACB-BR037,2025-01,9008401.95,8100319.84,1.1121,17,22,72515.03,12,24022.41,4.4,0.9695,TN,South
ACB-BR037,2025-02,8768844.68,8100319.84,1.0825,14,21,70880.19,12,23383.59,4.6,0.8074,TN,South
ACB-BR037,2025-03,8918247.81,8100319.84,1.101,18,0,67271.99,12,23781.99,4.4,0.9813,TN,South
ACB-BR037,2025-04,9697963.98,8100319.84,1.1972,0,8,76450.76,12,25861.24,3.7,0.9614,TN,South
ACB-BR037,2025-05,8906848.28,8100319.84,1.0996,10,20,62953.4,12,23751.6,3.3,0.9663,TN,South
ACB-BR037,2025-06,8574778.13,8100319.84,1.0586,16,13,70762.94,12,22866.08,3.7,0.9789,TN,South
ACB-BR037,2025-07,7165829.87,8100319.84,0.8846,12,15,75437.64,12,19108.88,4.6,0.8502,TN,South
ACB-BR037,2025-08,6739058.35,8100319.84,0.8319,3,11,58230.15,12,17970.82,3.4,0.8849,TN,South
ACB-BR037,2025-09,8384301.76,8100319.84,1.0351,11,16,67898.15,12,22358.14,4.4,0.9895,TN,South
ACB-BR037,2025-10,8873417.18,8100319.84,1.0954,7,22,51863.61,12,23662.45,4.3,0.9597,TN,South
ACB-BR037,2025-11,7927596.73,8100319.84,0.9787,14,14,57132.92,12,21140.26,3.2,0.9375,TN,South
ACB-BR037,2025-12,8127875.95,8100319.84,1.0034,22,24,57981.95,12,21674.34,3.4,0.877,TN,South
ACB-BR037,2026-01,9448434.67,8100319.84,1.1664,13,10,61545.13,12,25195.83,3.7,0.9523,TN,South
ACB-BR037,2026-02,10021962.54,8100319.84,1.2372,11,26,61588.08,12,26725.23,3.7,0.9697,TN,South
ACB-BR037,2026-03,8146201.43,8100319.84,1.0057,13,13,59020.13,12,21723.2,4.3,0.7377,TN,South
ACB-BR038,2024-04,49968628.86,42785797.22,1.1679,21,32,56015.83,9,177666.24,4.5,0.9497,IL,Midwest
ACB-BR038,2024-05,43869169.32,42785797.22,1.0253,30,23,46964.14,9,155979.27,3.9,0.929,IL,Midwest
ACB-BR038,2024-06,40619847.83,42785797.22,0.9494,31,40,53239.22,9,144426.13,4.4,0.9297,IL,Midwest
ACB-BR038,2024-07,39797094.48,42785797.22,0.9301,29,39,40934.06,9,141500.78,4.2,0.9096,IL,Midwest
ACB-BR038,2024-08,32926327.65,42785797.22,0.7696,30,20,48237.64,9,117071.39,3.3,0.9031,IL,Midwest
ACB-BR038,2024-09,37231320.95,42785797.22,0.8702,32,24,40103.98,9,132378.03,3.8,0.8861,IL,Midwest
ACB-BR038,2024-10,46290305.17,42785797.22,1.0819,30,33,58965.75,9,164587.75,4.9,0.83,IL,Midwest
ACB-BR038,2024-11,45895034.49,42785797.22,1.0727,27,43,46549.87,9,163182.34,4.1,0.8964,IL,Midwest
ACB-BR038,2024-12,48599841.84,42785797.22,1.1359,22,34,43514.73,9,172799.44,4.4,0.9006,IL,Midwest
ACB-BR038,2025-01,40765911.64,42785797.22,0.9528,25,27,48130.21,9,144945.46,3.8,0.9356,IL,Midwest
ACB-BR038,2025-02,43672977.21,42785797.22,1.0207,28,36,49187.72,9,155281.7,5.0,0.9145,IL,Midwest
ACB-BR038,2025-03,46128010.63,42785797.22,1.0781,25,32,58486.56,9,164010.7,4.6,0.8368,IL,Midwest
ACB-BR038,2025-04,52049858.18,42785797.22,1.2165,20,39,56502.08,9,185066.16,4.4,0.84,IL,Midwest
ACB-BR038,2025-05,40365455.57,42785797.22,0.9434,30,31,47969.21,9,143521.62,4.1,0.9871,IL,Midwest
ACB-BR038,2025-06,36642609.28,42785797.22,0.8564,29,21,46078.56,9,130284.83,3.9,0.8013,IL,Midwest
ACB-BR038,2025-07,39936518.3,42785797.22,0.9334,33,50,47823.97,9,141996.51,4.4,0.812,IL,Midwest
ACB-BR038,2025-08,37853368.48,42785797.22,0.8847,20,45,51682.5,9,134589.75,3.9,0.8975,IL,Midwest
ACB-BR038,2025-09,43359594.01,42785797.22,1.0134,31,24,60897.74,9,154167.45,3.5,0.9793,IL,Midwest
ACB-BR038,2025-10,36166572.55,42785797.22,0.8453,26,33,41522.57,9,128592.26,4.5,0.8367,IL,Midwest
ACB-BR038,2025-11,45393477.9,42785797.22,1.0609,27,38,49018.78,9,161399.03,4.3,0.939,IL,Midwest
ACB-BR038,2025-12,41148492.09,42785797.22,0.9617,24,29,53279.85,9,146305.75,4.5,0.9504,IL,Midwest
ACB-BR038,2026-01,48811831.82,42785797.22,1.1408,25,42,51967.03,9,173553.18,3.9,0.9282,IL,Midwest
ACB-BR038,2026-02,49984421.69,42785797.22,1.1682,28,31,43374.63,9,177722.39,3.2,0.8375,IL,Midwest
ACB-BR038,2026-03,46366306.43,42785797.22,1.0837,30,19,55986.93,9,164857.98,4.4,0.9941,IL,Midwest
ACB-BR039,2024-04,37887627.59,32678042.4,1.1594,30,40,193022.92,30,40413.47,4.8,0.9284,FL,Southeast
ACB-BR039,2024-05,30113268.54,32678042.4,0.9215,28,49,163870.28,30,32120.82,3.9,0.7762,FL,Southeast
ACB-BR039,2024-06,37881431.97,32678042.4,1.1592,33,19,164084.24,30,40406.86,4.2,0.9292,FL,Southeast
ACB-BR039,2024-07,27736567.41,32678042.4,0.8488,26,31,167013.46,30,29585.67,3.7,0.8452,FL,Southeast
ACB-BR039,2024-08,35672660.76,32678042.4,1.0916,34,29,143096.88,30,38050.84,4.0,0.9284,FL,Southeast
ACB-BR039,2024-09,32978069.28,32678042.4,1.0092,40,38,171973.13,30,35176.61,3.9,0.9807,FL,Southeast
ACB-BR039,2024-10,25315126.13,32678042.4,0.7747,32,27,144212.35,30,27002.8,3.9,0.91,FL,Southeast
ACB-BR039,2024-11,35185392.38,32678042.4,1.0767,26,38,164089.76,30,37531.09,3.9,0.8755,FL,Southeast
ACB-BR039,2024-12,28218349.72,32678042.4,0.8635,31,30,209149.72,30,30099.57,3.7,0.9505,FL,Southeast
ACB-BR039,2025-01,37375056.63,32678042.4,1.1437,20,40,184031.15,30,39866.73,4.5,0.9622,FL,Southeast
ACB-BR039,2025-02,38219509.45,32678042.4,1.1696,37,35,151068.85,30,40767.48,4.0,0.9241,FL,Southeast
ACB-BR039,2025-03,32193342.03,32678042.4,0.9852,19,42,170412.47,30,34339.56,4.1,0.9294,FL,Southeast
ACB-BR039,2025-04,36205378.79,32678042.4,1.1079,34,34,142429.73,30,38619.07,3.8,0.9099,FL,Southeast
ACB-BR039,2025-05,33478676.03,32678042.4,1.0245,21,46,157971.5,30,35710.59,4.2,0.9122,FL,Southeast
ACB-BR039,2025-06,30464493.11,32678042.4,0.9323,33,20,189373.5,30,32495.46,3.8,0.8592,FL,Southeast
ACB-BR039,2025-07,29702982.39,32678042.4,0.909,19,26,155349.33,30,31683.18,4.1,0.9566,FL,Southeast
ACB-BR039,2025-08,34364276.59,32678042.4,1.0516,14,41,157346.35,30,36655.23,4.2,0.9359,FL,Southeast
