customer_id,cluster,cluster_label
ACB-C001958,3,High Risk / Low Engagement
ACB-C001959,2,Developing / Building Credit
ACB-C001960,0,Premium / Multi-Product
ACB-C001961,3,High Risk / Low Engagement
ACB-C001962,3,High Risk / Low Engagement
ACB-C001963,0,Premium / Multi-Product
ACB-C001964,1,Stable Core Customer
ACB-C001965,1,Stable Core Customer
ACB-C001966,0,Premium / Multi-Product
ACB-C001967,0,Premium / Multi-Product
ACB-C001968,3,High Risk / Low Engagement
ACB-C001969,3,High Risk / Low Engagement
ACB-C001970,0,Premium / Multi-Product
ACB-C001971,3,High Risk / Low Engagement
ACB-C001972,0,Premium / Multi-Product
ACB-C001973,1,Stable Core Customer
ACB-C001974,0,Premium / Multi-Product
ACB-C001975,0,Premium / Multi-Product
ACB-C001976,1,Stable Core Customer
ACB-C001977,0,Premium / Multi-Product
ACB-C001978,0,Premium / Multi-Product
ACB-C001979,0,Premium / Multi-Product
ACB-C001980,3,High Risk / Low Engagement
ACB-C001981,3,High Risk / Low Engagement
ACB-C001982,1,Stable Core Customer
ACB-C001983,2,Developing / Building Credit
ACB-C001984,3,High Risk / Low Engagement
ACB-C001985,3,High Risk / Low Engagement
ACB-C001986,1,Stable Core Customer
ACB-C001987,3,High Risk / Low Engagement
ACB-C001988,3,High Risk / Low Engagement
ACB-C001989,0,Premium / Multi-Product
ACB-C001990,2,Developing / Building Credit
ACB-C001991,0,Premium / Multi-Product
ACB-C001992,0,Premium / Multi-Product
ACB-C001993,0,Premium / Multi-Product
ACB-C001994,1,Stable Core Customer
ACB-C001995,1,Stable Core Customer
ACB-C001996,0,Premium / Multi-Product
ACB-C001997,3,High Risk / Low Engagement
ACB-C001998,0,Premium / Multi-Product
ACB-C001999,1,Stable Core Customer
ACB-C002000,0,Premium / Multi-Product
ACB-C002001,1,Stable Core Customer
ACB-C002002,0,Premium / Multi-Product
ACB-C002003,1,Stable Core Customer
ACB-C002004,3,High Risk / Low Engagement
ACB-C002005,3,High Risk / Low Engagement
ACB-C002006,0,Premium / Multi-Product
ACB-C002007,0,Premium / Multi-Product
ACB-C002008,0,Premium / Multi-Product
ACB-C002009,3,High Risk / Low Engagement
ACB-C002010,3,High Risk / Low Engagement
ACB-C002011,0,Premium / Multi-Product
ACB-C002012,0,Premium / Multi-Product
ACB-C002013,0,Premium / Multi-Product
ACB-C002014,1,Stable Core Customer
ACB-C002015,0,Premium / Multi-Product
ACB-C002016,2,Developing / Building Credit
ACB-C002017,3,High Risk / Low Engagement
ACB-C002018,1,Stable Core Customer
ACB-C002019,3,High Risk / Low Engagement
ACB-C002020,1,Stable Core Customer
ACB-C002021,1,Stable Core Customer
ACB-C002022,0,Premium / Multi-Product
ACB-C002023,0,Premium / Multi-Product
ACB-C002024,3,High Risk / Low Engagement
ACB-C002025,0,Premium / Multi-Product
ACB-C002026,0,Premium / Multi-Product
ACB-C002027,0,Premium / Multi-Product
ACB-C002028,1,Stable Core Customer
ACB-C002029,3,High Risk / Low Engagement
ACB-C002030,3,High Risk / Low Engagement
ACB-C002031,0,Premium / Multi-Product
ACB-C002032,3,High Risk / Low Engagement
ACB-C002033,0,Premium / Multi-Product
ACB-C002034,0,Premium / Multi-Product
ACB-C002035,3,High Risk / Low Engagement
ACB-C002036,0,Premium / Multi-Product
ACB-C002037,1,Stable Core Customer
ACB-C002038,1,Stable Core Customer
ACB-C002039,2,Developing / Building Credit
ACB-C002040,0,Premium / Multi-Product
ACB-C002041,0,Premium / Multi-Product
ACB-C002042,3,High Risk / Low Engagement
ACB-C002043,3,High Risk / Low Engagement
ACB-C002044,0,Premium / Multi-Product
ACB-C002045,3,High Risk / Low Engagement
ACB-C002046,0,Premium / Multi-Product
ACB-C002047,3,High Risk / Low Engagement
ACB-C002048,3,High Risk / Low Engagement
ACB-C002049,3,High Risk / Low Engagement
ACB-C002050,0,Premium / Multi-Product
ACB-C002051,0,Premium / Multi-Product
ACB-C002052,0,Premium / Multi-Product
ACB-C002053,0,Premium / Multi-Product
ACB-C002054,1,Stable Core Customer
ACB-C002055,1,Stable Core Customer
ACB-C002056,0,Premium / Multi-Product
ACB-C002057,0,Premium / Multi-Product
ACB-C002058,0,Premium / Multi-Product
ACB-C002059,1,Stable Core Customer
ACB-C002060,1,Stable Core Customer
ACB-C002061,0,Premium / Multi-Product
ACB-C002062,0,Premium / Multi-Product
ACB-C002063,2,Developing / Building Credit
ACB-C002064,0,Premium / Multi-Product
ACB-C002065,1,Stable Core Customer
ACB-C002066,1,Stable Core Customer
ACB-C002067,3,High Risk / Low Engagement
ACB-C002068,2,Developing / Building Credit
ACB-C002069,0,Premium / Multi-Product
ACB-C002070,0,Premium / Multi-Product
ACB-C002071,0,Premium / Multi-Product
ACB-C002072,1,Stable Core Customer
ACB-C002073,3,High Risk / Low Engagement
ACB-C002074,3,High Risk / Low Engagement
ACB-C002075,0,Premium / Multi-Product
ACB-C002076,1,Stable Core Customer
ACB-C002077,0,Premium / Multi-Product
ACB-C002078,3,High Risk / Low Engagement
ACB-C002079,0,Premium / Multi-Product
ACB-C002080,0,Premium / Multi-Product
ACB-C002081,3,High Risk / Low Engagement
ACB-C002082,3,High Risk / Low Engagement
ACB-C002083,1,Stable Core Customer
ACB-C002084,0,Premium / Multi-Product
ACB-C002085,0,Premium / Multi-Product
ACB-C002086,0,Premium / Multi-Product
ACB-C002087,0,Premium / Multi-Product
ACB-C002088,0,Premium / Multi-Product
ACB-C002089,3,High Risk / Low Engagement
ACB-C002090,1,Stable Core Customer
ACB-C002091,3,High Risk / Low Engagement
ACB-C002092,3,High Risk / Low Engagement
ACB-C002093,3,High Risk / Low Engagement
ACB-C002094,1,Stable Core Customer
ACB-C002095,1,Stable Core Customer
ACB-C002096,1,Stable Core Customer
ACB-C002097,0,Premium / Multi-Product
ACB-C002098,0,Premium / Multi-Product
ACB-C002099,0,Premium / Multi-Product
ACB-C002100,1,Stable Core Customer
ACB-C002101,3,High Risk / Low Engagement
ACB-C002102,1,Stable Core Customer
ACB-C002103,1,Stable Core Customer
ACB-C002104,1,Stable Core Customer
ACB-C002105,0,Premium / Multi-Product
ACB-C002106,0,Premium / Multi-Product
ACB-C002107,0,Premium / Multi-Product
ACB-C002108,3,High Risk / Low Engagement
ACB-C002109,0,Premium / Multi-Product
ACB-C002110,1,Stable Core Customer
ACB-C002111,1,Stable Core Customer
ACB-C002112,1,Stable Core Customer
ACB-C002113,1,Stable Core Customer
ACB-C002114,0,Premium / Multi-Product
ACB-C002115,3,High Risk / Low Engagement
ACB-C002116,3,High Risk / Low Engagement
ACB-C002117,0,Premium / Multi-Product
ACB-C002118,0,Premium / Multi-Product
ACB-C002119,1,Stable Core Customer
ACB-C002120,0,Premium / Multi-Product
ACB-C002121,3,High Risk / Low Engagement
ACB-C002122,1,Stable Core Customer
ACB-C002123,1,Stable Core Customer
ACB-C002124,2,Developing / Building Credit
ACB-C002125,0,Premium / Multi-Product
ACB-C002126,3,High Risk / Low Engagement
ACB-C002127,0,Premium / Multi-Product
ACB-C002128,0,Premium / Multi-Product
ACB-C002129,1,Stable Core Customer
ACB-C002130,0,Premium / Multi-Product
ACB-C002131,1,Stable Core Customer
ACB-C002132,0,Premium / Multi-Product
ACB-C002133,0,Premium / Multi-Product
ACB-C002134,0,Premium / Multi-Product
ACB-C002135,2,Developing / Building Credit
ACB-C002136,2,Developing / Building Credit
ACB-C002137,0,Premium / Multi-Product
ACB-C002138,1,Stable Core Customer
ACB-C002139,3,High Risk / Low Engagement
ACB-C002140,0,Premium / Multi-Product
ACB-C002141,1,Stable Core Customer
ACB-C002142,2,Developing / Building Credit
ACB-C002143,0,Premium / Multi-Product
ACB-C002144,3,High Risk / Low Engagement
ACB-C002145,1,Stable Core Customer
ACB-C002146,1,Stable Core Customer
ACB-C002147,3,High Risk / Low Engagement
ACB-C002148,0,Premium / Multi-Product
ACB-C002149,0,Premium / Multi-Product
ACB-C002150,3,High Risk / Low Engagement
ACB-C002151,0,Premium / Multi-Product
ACB-C002152,1,Stable Core Customer
ACB-C002153,2,Developing / Building Credit
ACB-C002154,3,High Risk / Low Engagement
ACB-C002155,0,Premium / Multi-Product
ACB-C002156,3,High Risk / Low Engagement
ACB-C002157,0,Premium / Multi-Product
ACB-C002158,0,Premium / Multi-Product
ACB-C002159,1,Stable Core Customer
ACB-C002160,0,Premium / Multi-Product
ACB-C002161,0,Premium / Multi-Product
ACB-C002162,1,Stable Core Customer
ACB-C002163,1,Stable Core Customer
ACB-C002164,1,Stable Core Customer
ACB-C002165,3,High Risk / Low Engagement
ACB-C002166,2,Developing / Building Credit
ACB-C002167,0,Premium / Multi-Product
ACB-C002168,2,Developing / Building Credit
ACB-C002169,0,Premium / Multi-Product
ACB-C002170,3,High Risk / Low Engagement
ACB-C002171,0,Premium / Multi-Product
ACB-C002172,1,Stable Core Customer
ACB-C002173,0,Premium / Multi-Product
ACB-C002174,1,Stable Core Customer
ACB-C002175,1,Stable Core Customer
ACB-C002176,0,Premium / Multi-Product
ACB-C002177,3,High Risk / Low Engagement
ACB-C002178,3,High Risk / Low Engagement
ACB-C002179,1,Stable Core Customer
ACB-C002180,2,Developing / Building Credit
ACB-C002181,2,Developing / Building Credit
ACB-C002182,3,High Risk / Low Engagement
ACB-C002183,3,High Risk / Low Engagement
ACB-C002184,0,Premium / Multi-Product
ACB-C002185,3,High Risk / Low Engagement
ACB-C002186,1,Stable Core Customer
ACB-C002187,0,Premium / Multi-Product
ACB-C002188,3,High Risk / Low Engagement
ACB-C002189,1,Stable Core Customer
ACB-C002190,1,Stable Core Customer
ACB-C002191,0,Premium / Multi-Product
ACB-C002192,0,Premium / Multi-Product
ACB-C002193,0,Premium / Multi-Product
ACB-C002194,3,High Risk / Low Engagement
ACB-C002195,0,Premium / Multi-Product
ACB-C002196,1,Stable Core Customer
ACB-C002197,3,High Risk / Low Engagement
ACB-C002198,0,Premium / Multi-Product
ACB-C002199,0,Premium / Multi-Product
ACB-C002200,3,High Risk / Low Engagement
ACB-C002201,3,High Risk / Low Engagement
ACB-C002202,1,Stable Core Customer
ACB-C002203,3,High Risk / Low Engagement
ACB-C002204,0,Premium / Multi-Product
ACB-C002205,0,Premium / Multi-Product
ACB-C002206,3,High Risk / Low Engagement
ACB-C002207,3,High Risk / Low Engagement
ACB-C002208,0,Premium / Multi-Product
ACB-C002209,0,Premium / Multi-Product
ACB-C002210,1,Stable Core Customer
ACB-C002211,0,Premium / Multi-Product
ACB-C002212,0,Premium / Multi-Product
ACB-C002213,3,High Risk / Low Engagement
ACB-C002214,1,Stable Core Customer
ACB-C002215,1,Stable Core Customer
ACB-C002216,1,Stable Core Customer
ACB-C002217,1,Stable Core Customer
ACB-C002218,1,Stable Core Customer
ACB-C002219,3,High Risk / Low Engagement
ACB-C002220,1,Stable Core Customer
ACB-C002221,3,High Risk / Low Engagement
ACB-C002222,3,High Risk / Low Engagement
ACB-C002223,0,Premium / Multi-Product
ACB-C002224,1,Stable Core Customer
ACB-C002225,2,Developing / Building Credit
ACB-C002226,3,High Risk / Low Engagement
ACB-C002227,0,Premium / Multi-Product
ACB-C002228,0,Premium / Multi-Product
ACB-C002229,0,Premium / Multi-Product
ACB-C002230,1,Stable Core Customer
ACB-C002231,0,Premium / Multi-Product
ACB-C002232,0,Premium / Multi-Product
ACB-C002233,0,Premium / Multi-Product
ACB-C002234,1,Stable Core Customer
ACB-C002235,1,Stable Core Customer
ACB-C002236,0,Premium / Multi-Product
ACB-C002237,0,Premium / Multi-Product
ACB-C002238,0,Premium / Multi-Product
ACB-C002239,3,High Risk / Low Engagement
ACB-C002240,2,Developing / Building Credit
ACB-C002241,0,Premium / Multi-Product
ACB-C002242,1,Stable Core Customer
ACB-C002243,0,Premium / Multi-Product
ACB-C002244,3,High Risk / Low Engagement
ACB-C002245,0,Premium / Multi-Product
ACB-C002246,0,Premium / Multi-Product
ACB-C002247,3,High Risk / Low Engagement
ACB-C002248,3,High Risk / Low Engagement
ACB-C002249,0,Premium / Multi-Product
ACB-C002250,0,Premium / Multi-Product
ACB-C002251,1,Stable Core Customer
ACB-C002252,3,High Risk / Low Engagement
ACB-C002253,3,High Risk / Low Engagement
ACB-C002254,3,High Risk / Low Engagement
ACB-C002255,0,Premium / Multi-Product
ACB-C002256,3,High Risk / Low Engagement
ACB-C002257,3,High Risk / Low Engagement
ACB-C002258,2,Developing / Building Credit
ACB-C002259,0,Premium / Multi-Product
ACB-C002260,1,Stable Core Customer
ACB-C002261,0,Premium / Multi-Product
ACB-C002262,0,Premium / Multi-Product
ACB-C002263,0,Premium / Multi-Product
ACB-C002264,3,High Risk / Low Engagement
ACB-C002265,0,Premium / Multi-Product
ACB-C002266,0,Premium / Multi-Product
ACB-C002267,3,High Risk / Low Engagement
ACB-C002268,0,Premium / Multi-Product
ACB-C002269,1,Stable Core Customer
ACB-C002270,1,Stable Core Customer
ACB-C002271,1,Stable Core Customer
ACB-C002272,1,Stable Core Customer
ACB-C002273,3,High Risk / Low Engagement
ACB-C002274,0,Premium / Multi-Product
ACB-C002275,1,Stable Core Customer
ACB-C002276,1,Stable Core Customer
ACB-C002277,1,Stable Core Customer
ACB-C002278,0,Premium / Multi-Product
ACB-C002279,0,Premium / Multi-Product
ACB-C002280,0,Premium / Multi-Product
ACB-C002281,1,Stable Core Customer
ACB-C002282,0,Premium / Multi-Product
ACB-C002283,3,High Risk / Low Engagement
ACB-C002284,0,Premium / Multi-Product
ACB-C002285,1,Stable Core Customer
ACB-C002286,1,Stable Core Customer
ACB-C002287,1,Stable Core Customer
ACB-C002288,0,Premium / Multi-Product
ACB-C002289,0,Premium / Multi-Product
ACB-C002290,3,High Risk / Low Engagement
ACB-C002291,0,Premium / Multi-Product
ACB-C002292,0,Premium / Multi-Product
ACB-C002293,3,High Risk / Low Engagement
ACB-C002294,2,Developing / Building Credit
ACB-C002295,1,Stable Core Customer
ACB-C002296,0,Premium / Multi-Product
ACB-C002297,2,Developing / Building Credit
ACB-C002298,1,Stable Core Customer
ACB-C002299,1,Stable Core Customer
ACB-C002300,0,Premium / Multi-Product
ACB-C002301,1,Stable Core Customer
ACB-C002302,0,Premium / Multi-Product
ACB-C002303,3,High Risk / Low Engagement
ACB-C002304,0,Premium / Multi-Product
ACB-C002305,3,High Risk / Low Engagement
ACB-C002306,0,Premium / Multi-Product
ACB-C002307,3,High Risk / Low Engagement
ACB-C002308,3,High Risk / Low Engagement
ACB-C002309,1,Stable Core Customer
ACB-C002310,0,Premium / Multi-Product
ACB-C002311,1,Stable Core Customer
ACB-C002312,3,High Risk / Low Engagement
ACB-C002313,3,High Risk / Low Engagement
ACB-C002314,1,Stable Core Customer
ACB-C002315,1,Stable Core Customer
ACB-C002316,0,Premium / Multi-Product
ACB-C002317,0,Premium / Multi-Product
ACB-C002318,0,Premium / Multi-Product
ACB-C002319,0,Premium / Multi-Product
ACB-C002320,1,Stable Core Customer
ACB-C002321,0,Premium / Multi-Product
ACB-C002322,1,Stable Core Customer
ACB-C002323,3,High Risk / Low Engagement
ACB-C002324,1,Stable Core Customer
ACB-C002325,0,Premium / Multi-Product
ACB-C002326,2,Developing / Building Credit
ACB-C002327,3,High Risk / Low Engagement
ACB-C002328,0,Premium / Multi-Product
ACB-C002329,3,High Risk / Low Engagement
ACB-C002330,3,High Risk / Low Engagement
ACB-C002331,3,High Risk / Low Engagement
ACB-C002332,3,High Risk / Low Engagement
ACB-C002333,3,High Risk / Low Engagement
ACB-C002334,3,High Risk / Low Engagement
ACB-C002335,3,High Risk / Low Engagement
ACB-C002336,2,Developing / Building Credit
ACB-C002337,3,High Risk / Low Engagement
ACB-C002338,3,High Risk / Low Engagement
ACB-C002339,0,Premium / Multi-Product
ACB-C002340,0,Premium / Multi-Product
ACB-C002341,3,High Risk / Low Engagement
ACB-C002342,1,Stable Core Customer
ACB-C002343,1,Stable Core Customer
ACB-C002344,0,Premium / Multi-Product
ACB-C002345,3,High Risk / Low Engagement
ACB-C002346,1,Stable Core Customer
ACB-C002347,0,Premium / Multi-Product
ACB-C002348,1,Stable Core Customer
ACB-C002349,3,High Risk / Low Engagement
ACB-C002350,0,Premium / Multi-Product
ACB-C002351,1,Stable Core Customer
ACB-C002352,3,High Risk / Low Engagement
ACB-C002353,0,Premium / Multi-Product
ACB-C002354,0,Premium / Multi-Product
ACB-C002355,0,Premium / Multi-Product
ACB-C002356,3,High Risk / Low Engagement
ACB-C002357,1,Stable Core Customer
ACB-C002358,1,Stable Core Customer
ACB-C002359,2,Developing / Building Credit
ACB-C002360,3,High Risk / Low Engagement
ACB-C002361,3,High Risk / Low Engagement
ACB-C002362,1,Stable Core Customer
ACB-C002363,1,Stable Core Customer
ACB-C002364,0,Premium / Multi-Product
ACB-C002365,0,Premium / Multi-Product
ACB-C002366,1,Stable Core Customer
ACB-C002367,0,Premium / Multi-Product
ACB-C002368,2,Developing / Building Credit
ACB-C002369,1,Stable Core Customer
ACB-C002370,3,High Risk / Low Engagement
ACB-C002371,0,Premium / Multi-Product
ACB-C002372,3,High Risk / Low Engagement
ACB-C002373,3,High Risk / Low Engagement
ACB-C002374,0,Premium / Multi-Product
ACB-C002375,3,High Risk / Low Engagement
ACB-C002376,1,Stable Core Customer
ACB-C002377,0,Premium / Multi-Product
ACB-C002378,0,Premium / Multi-Product
ACB-C002379,2,Developing / Building Credit
ACB-C002380,0,Premium / Multi-Product
ACB-C002381,0,Premium / Multi-Product
ACB-C002382,0,Premium / Multi-Product
ACB-C002383,0,Premium / Multi-Product
ACB-C002384,0,Premium / Multi-Product
ACB-C002385,3,High Risk / Low Engagement
ACB-C002386,1,Stable Core Customer
ACB-C002387,3,High Risk / Low Engagement
ACB-C002388,0,Premium / Multi-Product
ACB-C002389,3,High Risk / Low Engagement
ACB-C002390,0,Premium / Multi-Product
ACB-C002391,1,Stable Core Customer
ACB-C002392,0,Premium / Multi-Product
ACB-C002393,3,High Risk / Low Engagement
ACB-C002394,3,High Risk / Low Engagement
ACB-C002395,3,High Risk / Low Engagement
ACB-C002396,2,Developing / Building Credit
ACB-C002397,3,High Risk / Low Engagement
ACB-C002398,1,Stable Core Customer
ACB-C002399,1,Stable Core Customer
ACB-C002400,2,Developing / Building Credit
ACB-C002401,0,Premium / Multi-Product
ACB-C002402,3,High Risk / Low Engagement
ACB-C002403,0,Premium / Multi-Product
ACB-C002404,0,Premium / Multi-Product
ACB-C002405,1,Stable Core Customer
ACB-C002406,3,High Risk / Low Engagement
ACB-C002407,0,Premium / Multi-Product
ACB-C002408,0,Premium / Multi-Product
ACB-C002409,3,High Risk / Low Engagement
ACB-C002410,3,High Risk / Low Engagement
ACB-C002411,3,High Risk / Low Engagement
ACB-C002412,0,Premium / Multi-Product
ACB-C002413,1,Stable Core Customer
ACB-C002414,3,High Risk / Low Engagement
ACB-C002415,3,High Risk / Low Engagement
ACB-C002416,1,Stable Core Customer
ACB-C002417,0,Premium / Multi-Product
ACB-C002418,3,High Risk / Low Engagement
ACB-C002419,3,High Risk / Low Engagement
ACB-C002420,1,Stable Core Customer
ACB-C002421,3,High Risk / Low Engagement
ACB-C002422,0,Premium / Multi-Product
ACB-C002423,0,Premium / Multi-Product
ACB-C002424,3,High Risk / Low Engagement
ACB-C002425,1,Stable Core Customer
ACB-C002426,3,High Risk / Low Engagement
ACB-C002427,3,High Risk / Low Engagement
ACB-C002428,3,High Risk / Low Engagement
ACB-C002429,3,High Risk / Low Engagement
ACB-C002430,0,Premium / Multi-Product
ACB-C002431,3,High Risk / Low Engagement
ACB-C002432,2,Developing / Building Credit
ACB-C002433,0,Premium / Multi-Product
ACB-C002434,1,Stable Core Customer
ACB-C002435,0,Premium / Multi-Product
ACB-C002436,1,Stable Core Customer
ACB-C002437,3,High Risk / Low Engagement
ACB-C002438,3,High Risk / Low Engagement
ACB-C002439,3,High Risk / Low Engagement
ACB-C002440,0,Premium / Multi-Product
ACB-C002441,1,Stable Core Customer
ACB-C002442,0,Premium / Multi-Product
ACB-C002443,0,Premium / Multi-Product
ACB-C002444,1,Stable Core Customer
ACB-C002445,3,High Risk / Low Engagement
ACB-C002446,0,Premium / Multi-Product
ACB-C002447,0,Premium / Multi-Product
ACB-C002448,0,Premium / Multi-Product
ACB-C002449,1,Stable Core Customer
ACB-C002450,3,High Risk / Low Engagement
ACB-C002451,2,Developing / Building Credit
ACB-C002452,3,High Risk / Low Engagement
ACB-C002453,3,High Risk / Low Engagement
ACB-C002454,0,Premium / Multi-Product
ACB-C002455,1,Stable Core Customer
ACB-C002456,0,Premium / Multi-Product
